30.2269263798 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8242484468 0.0010794557 7254861.1094531678 61.7200000000 3.7080570955 0.0000150000 0.0000150000 0.2166636965 4051.7580863292 0.0025000000 0.0006300000 0.0000324000 22.9152843452 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 119.2874809923 1.0000000000 26.9519291582 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4417904993 -0.1437908464 122.8113163186 16.8990884395 0.0000000000 0.0000000000 
31.8933321823 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8086344279 0.0013709558 6970907.0257685911 61.7200000000 4.2255080567 0.0000150000 0.0000150000 0.1758223820 4264.9421092003 0.0025000000 0.0006300000 0.0000324000 20.6641790696 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 110.8006201688 1.0000000000 28.8837786297 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4333394882 -0.3275908525 101.6319092960 19.3324500585 0.0000000000 0.0000000000 
27.9265404918 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8829939294 0.0012490443 7426326.7752374597 61.7200000000 4.4866904726 0.0000150000 0.0000150000 0.1973219660 1491.1143216180 0.0025000000 0.0006300000 0.0000324000 26.9243518523 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 115.6650884326 1.0000000000 27.3653203349 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4395269352 -0.3164189943 120.8799380283 15.2593667324 0.0000000000 0.0000000000 
24.2007647655 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8993309069 0.0010138571 7926635.2101054229 61.7200000000 5.0771340886 0.0000150000 0.0000150000 0.1756176887 933.3545658526 0.0025000000 0.0006300000 0.0000324000 29.5858430896 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 119.5934978204 1.0000000000 26.5924251092 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4166779549 -0.2214226448 116.6745159307 15.4263911491 0.0000000000 0.0000000000 
30.2558069948 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8995360850 0.0008993435 7259701.7855673460 61.7200000000 4.4561667663 0.0000150000 0.0000150000 0.2209649684 3688.4687355464 0.0025000000 0.0006300000 0.0000324000 25.1341951737 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 110.4373357752 1.0000000000 28.9056257963 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4321183426 -0.2153844094 125.5565702959 15.9224167596 0.0000000000 0.0000000000 
32.4585588993 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8991334662 0.0009683326 7169975.0220212694 61.7200000000 4.8096088094 0.0000150000 0.0000150000 0.2024406431 3499.3937483805 0.0025000000 0.0006300000 0.0000324000 28.5641609886 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 109.1648255730 1.0000000000 29.2245826580 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4434918697 -0.0945820400 114.5463500510 12.9063672939 0.0000000000 0.0000000000 
32.3202393805 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8077648178 0.0014492425 7653899.6970807835 61.7200000000 3.9718297049 0.0000150000 0.0000150000 0.2106829898 3418.2541438414 0.0025000000 0.0006300000 0.0000324000 22.2833818852 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 101.2592188904 1.0000000000 27.8807076558 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4632857382 -0.4358592925 116.4948577368 14.0686708075 0.0000000000 0.0000000000 
28.5099614815 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8204386223 0.0011542604 7294549.7800068501 61.7200000000 4.3980866992 0.0000150000 0.0000150000 0.2211171399 4843.8780760920 0.0025000000 0.0006300000 0.0000324000 22.3895325883 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 100.7210827860 1.0000000000 27.8384338185 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4105288540 -0.3262556869 108.9191752113 17.9415457883 0.0000000000 0.0000000000 
32.6193110785 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.7740773327 0.0012892331 7436037.9235790595 61.7200000000 3.6816750578 0.0000150000 0.0000150000 0.2041566788 2901.7439263877 0.0025000000 0.0006300000 0.0000324000 21.0337812415 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 112.6461577130 1.0000000000 26.9468535454 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4213244619 -0.5104390753 114.5720568447 19.2529204661 0.0000000000 0.0000000000 
26.5255726120 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8938917711 0.0011458474 7924952.7173269317 61.7200000000 4.2843045404 0.0000150000 0.0000150000 0.2269930826 5847.3882025598 0.0025000000 0.0006300000 0.0000324000 23.0699237963 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 112.8301881567 1.0000000000 27.3778912659 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4342523908 -0.0513989957 105.6016196300 15.4552471385 0.0000000000 0.0000000000 
30.4155464972 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8992921365 0.0011510777 8496567.1154999882 61.7200000000 4.3579874318 0.0000150000 0.0000150000 0.2490506749 8337.6746041235 0.0025000000 0.0006300000 0.0000324000 21.7071589571 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 114.5105271649 1.0000000000 26.7931771896 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4367125811 0.1968336967 97.2403511736 14.6609250741 0.0000000000 0.0000000000 
31.1513164677 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8598086425 0.0012127974 7642847.2220925558 61.7200000000 4.8131754850 0.0000150000 0.0000150000 0.1981898961 3321.8172876312 0.0025000000 0.0006300000 0.0000324000 25.7642274817 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 102.2773013313 1.0000000000 28.9488581465 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4210126836 -0.4030687539 101.1804652167 15.2557171410 0.0000000000 0.0000000000 
30.4226186596 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8992921365 0.0011510777 8496567.1154999863 61.7200000000 4.3579874318 0.0000150000 0.0000150000 0.2490506749 6174.2951545500 0.0025000000 0.0006300000 0.0000324000 21.7071589571 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 114.5105271649 1.0000000000 26.7931771896 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4367125811 0.1968336967 97.2403511736 14.6609250741 0.0000000000 0.0000000000 
30.3330732274 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8117475924 0.0012209080 7260468.7857860764 61.7200000000 4.4609918965 0.0000150000 0.0000150000 0.2081420811 483.7852531951 0.0025000000 0.0006300000 0.0000324000 26.5256044484 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 117.5151677885 1.0000000000 27.8881285842 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4212162497 -0.3333434924 111.9128588888 12.0878221511 0.0000000000 0.0000000000 
30.4258174774 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8992921365 0.0011510777 8496567.1154999863 61.7200000000 4.3579874318 0.0000150000 0.0000150000 0.2490506749 5505.3474723729 0.0025000000 0.0006300000 0.0000324000 21.7071589571 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 114.5105271649 1.0000000000 26.7931771896 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4367125811 0.1968336967 97.2403511736 14.6609250741 0.0000000000 0.0000000000 
26.7902575334 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8397604654 0.0010852674 7368588.5116034634 61.7200000000 4.6165973059 0.0000150000 0.0000150000 0.2185491618 4843.2123026505 0.0025000000 0.0006300000 0.0000324000 23.4117657203 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 100.5448458217 1.0000000000 28.1190712191 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4099037077 -0.2475914129 106.6714268461 17.0684776004 0.0000000000 0.0000000000 
31.4270150515 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8147930392 0.0011191267 7065009.8494039215 61.7200000000 4.7790319323 0.0000150000 0.0000150000 0.2403280749 6657.4132175141 0.0025000000 0.0006300000 0.0000324000 22.3089602214 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 100.4081973929 1.0000000000 28.3010694958 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4012760625 -0.2579258183 106.6026877009 17.8671358698 0.0000000000 0.0000000000 
30.6684743707 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8535401306 0.0018793359 7935147.8007095698 61.7200000000 4.9442356837 0.0000150000 0.0000150000 0.2053751960 659.3963759098 0.0025000000 0.0006300000 0.0000324000 22.2554615125 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 107.3030117693 1.0000000000 29.4313336596 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.3962220670 -0.0675932526 107.1920407639 11.7667033853 0.0000000000 0.0000000000 
25.0809759310 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8995190510 0.0008601732 8271974.5037502497 61.7200000000 5.7155710476 0.0000150000 0.0000150000 0.1609796950 5161.6056620422 0.0025000000 0.0006300000 0.0000324000 26.0528629918 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 116.7234396051 1.0000000000 28.3747266678 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.3772314005 0.0575158020 90.5740142138 11.3198427714 0.0000000000 0.0000000000 
26.1897864599 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8827392749 0.0008601732 8271974.5037502479 61.7200000000 5.7155710476 0.0000150000 0.0000150000 0.1609796950 5161.6056620422 0.0025000000 0.0006300000 0.0000324000 26.0528629918 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 116.7234396051 1.0000000000 28.3747266678 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.3772314005 0.0575158020 90.5740142138 11.3198427714 0.0000000000 0.0000000000 
25.3964249056 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8292947293 0.0013371416 7740104.0739352461 61.7200000000 4.9339957340 0.0000150000 0.0000150000 0.2108400713 2551.7050189960 0.0025000000 0.0006300000 0.0000324000 23.7612820239 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 100.5503230916 1.0000000000 27.6720171183 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.0000000000 0.0000000000 3500.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.4472814007 -0.1699139672 103.8059951471 18.9598738315 0.0000000000 0.0000000000 
