39.9589402358 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.2597109571 0.0002810304 7838029.7502790485 61.7200000000 5.3996320352 0.0000150000 0.0000150000 0.9405693456 120779.2788828088 0.0025000000 0.0006300000 0.0000324000 12.8332305871 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 31.5572342512 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.7443171388 15.6048038116 
40.0439997339 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.2838065588 0.0001562153 7873465.1864937805 61.7200000000 5.3642536665 0.0000150000 0.0000150000 0.9368637401 128717.2930805640 0.0025000000 0.0006300000 0.0000324000 13.6392565953 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 31.2486903774 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.7283773025 15.4729827852 
39.8330028728 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.2585952306 0.0001874327 7787597.5166874798 61.7200000000 5.1044142137 0.0000150000 0.0000150000 0.9324572623 137678.6672646284 0.0025000000 0.0006300000 0.0000324000 14.4760619736 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 30.7585350027 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.7185215715 15.1372335436 
38.7972705147 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.2238723399 0.0003349639 7784826.8070878442 61.7200000000 5.5154099677 0.0000150000 0.0000150000 0.9331942833 137392.8854631017 0.0025000000 0.0006300000 0.0000324000 14.4138067376 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 31.4984280159 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.6878420067 15.5849544785 
38.4025451241 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.1989180607 0.0004873114 7751615.8380389698 61.7200000000 5.7429287661 0.0000150000 0.0000150000 0.9286916543 146902.8363362166 0.0025000000 0.0006300000 0.0000324000 15.3835480010 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 31.7579897199 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.6448733215 15.9384136591 
39.0961331785 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.2367459693 0.0002462287 7766910.8254578356 61.7200000000 5.3017401555 0.0000150000 0.0000150000 0.9207605850 167785.7094015483 0.0025000000 0.0006300000 0.0000324000 17.0772788445 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 30.3253139719 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.6455678231 17.7069851696 
38.2277684501 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.2342360259 0.0003349880 7589112.4898160528 61.7200000000 5.3862791077 0.0000150000 0.0000150000 0.9183282818 176553.3975926979 0.0025000000 0.0006300000 0.0000324000 17.4777765481 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 31.2011452895 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.6369730169 15.5949862968 
38.6263063382 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.2261728424 0.0004437841 7391688.0071881711 61.7200000000 5.4427524008 0.0000150000 0.0000150000 0.9037865635 213750.9049054842 0.0025000000 0.0006300000 0.0000324000 20.4855844810 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 31.2700879455 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.5699462371 15.5008949847 
39.9327217251 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.2680041392 0.0004318452 8057381.3404990528 61.7200000000 5.9596032462 0.0000150000 0.0000150000 0.9450166020 118945.3160046343 0.0025000000 0.0006300000 0.0000324000 11.8706754565 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 32.2781539994 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.7397789166 15.7998707115 
39.9960440099 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.2828754169 0.0004381153 7922854.5004929332 61.7200000000 5.9184310111 0.0000150000 0.0000150000 0.9391560793 130446.7802736693 0.0025000000 0.0006300000 0.0000324000 13.1874368056 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 32.0236257845 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.7157958212 16.9136194414 
39.9481484514 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.3102877800 0.0004284667 7735363.7135564592 61.7200000000 5.7255363174 0.0000150000 0.0000150000 0.9326831937 133469.3854182437 0.0025000000 0.0006300000 0.0000324000 14.4590313609 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 32.3620234282 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.6766055495 16.1294307141 
38.6103072097 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.2397272049 0.0003849846 7530074.8617303893 61.7200000000 5.3789042474 0.0000150000 0.0000150000 0.9230150803 155201.6257113391 0.0025000000 0.0006300000 0.0000324000 16.5293596310 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 30.9961836663 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.6607677967 16.4941383713 
38.8743487665 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.2273301769 0.0005382873 7645690.3375072069 61.7200000000 5.7163546767 0.0000150000 0.0000150000 0.9271824301 153121.9073343533 0.0025000000 0.0006300000 0.0000324000 15.6305779263 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 31.7951155808 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.6546554550 16.7043714882 
39.8424733583 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.1842574351 0.0002880000 7765857.1352346782 61.7200000000 5.3532356977 0.0000150000 0.0000150000 0.9302628239 152300.3193798954 0.0025000000 0.0006300000 0.0000324000 15.0451124737 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 30.5684009605 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.7020371891 16.1629117141 
37.8798920732 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.2114972295 0.0004715350 7914188.1357020065 61.7200000000 5.5667320159 0.0000150000 0.0000150000 0.9215352621 170510.1624475588 0.0025000000 0.0006300000 0.0000324000 16.8474382499 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 30.6935149679 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.6406947783 16.8441771932 
38.0264214069 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.1839543973 0.0005812475 8062863.8118296489 61.7200000000 5.6073117160 0.0000150000 0.0000150000 0.9125265097 195048.7410769385 0.0025000000 0.0006300000 0.0000324000 18.7437706751 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 30.0608601132 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.5950607515 17.4826209656 
39.3031666477 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.1754205025 0.0003141558 7636172.2809231402 61.7200000000 5.0716497614 0.0000150000 0.0000150000 0.9166060357 174416.7795233428 0.0025000000 0.0006300000 0.0000324000 17.8260416178 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 30.2361607266 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.6327147749 15.6116477049 
37.9149676610 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 1.1817268714 0.0004778659 7680625.5372658428 61.7200000000 5.5248522825 0.0000150000 0.0000150000 0.9104001074 194811.7810423101 0.0025000000 0.0006300000 0.0000324000 19.1788100424 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 30.4383375550 11.0000000000 0.0000000000 11.0000000000 0.0000000000 11.5818729846 16.9218321134 
