34.3906760786 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8784556965 0.0009944027 8299228.5010443088 61.7200000000 7.0895950677 0.0000150000 0.0000150000 0.6561088060 813.8892969512 0.0025000000 0.0006300000 0.0000324000 9.9745557735 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 34.3027711732 11.0000000000 0.0000000000 11.0000000000 0.0000000000 8.2914449294 4.8912468662 
34.9100649843 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8527505255 0.0011916972 8466479.1203569900 61.7200000000 7.9153506204 0.0000150000 0.0000150000 0.4508760690 674.2675943937 0.0025000000 0.0006300000 0.0000324000 14.4474501704 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 34.4943668419 11.0000000000 0.0000000000 11.0000000000 0.0000000000 8.6148617153 11.3721469971 
34.5960624554 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8339405108 0.0013362567 8307644.5032063350 61.7200000000 8.1156057727 0.0000150000 0.0000150000 0.2970220261 553.3883567894 0.0025000000 0.0006300000 0.0000324000 18.4305296295 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 33.9404887993 11.0000000000 0.0000000000 11.0000000000 0.0000000000 8.4979584786 14.2579891036 
37.2663678910 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8640834653 0.0008998232 8790898.3027774841 61.7200000000 7.4950901685 0.0000150000 0.0000150000 0.3247612464 787.5057387043 0.0025000000 0.0006300000 0.0000324000 11.4243302690 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 34.1031318993 11.0000000000 0.0000000000 11.0000000000 0.0000000000 8.8944754829 9.5405260990 
37.2952158884 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8590731226 0.0012467704 8468819.0891799070 61.7200000000 6.3695029278 0.0000150000 0.0000150000 0.7047375425 746.4777391583 0.0025000000 0.0006300000 0.0000324000 12.7957606800 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 32.4315168544 11.0000000000 0.0000000000 11.0000000000 0.0000000000 9.2280620677 7.7670028514 
37.5798138422 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8553089196 0.0007892500 9172415.3116818648 61.7200000000 8.6754824326 0.0000150000 0.0000150000 0.3255675489 746.1671040940 0.0025000000 0.0006300000 0.0000324000 13.1075805775 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 34.7812362584 11.0000000000 0.0000000000 11.0000000000 0.0000000000 9.9406377602 19.0778458673 
37.5966807947 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8668642208 0.0009146744 7735896.0393094607 61.7200000000 6.7480196385 0.0000150000 0.0000150000 0.7738724854 759.4247527161 0.0025000000 0.0006300000 0.0000324000 12.4771623006 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 34.7868273135 11.0000000000 0.0000000000 11.0000000000 0.0000000000 8.8731447715 8.2690680954 
36.9194560793 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8522012507 0.0011717379 7809835.5556042492 61.7200000000 7.4521496846 0.0000150000 0.0000150000 0.5498645572 682.1009812471 0.0025000000 0.0006300000 0.0000324000 14.8926383363 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 35.3163019735 11.0000000000 0.0000000000 11.0000000000 0.0000000000 9.2217672708 13.6216935603 
37.4761925867 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8655370114 0.0012163643 7818479.8909778036 61.7200000000 7.3789930926 0.0000150000 0.0000150000 0.9505786752 723.6088078480 0.0025000000 0.0006300000 0.0000324000 12.8153417254 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 35.3893134727 11.0000000000 0.0000000000 11.0000000000 0.0000000000 8.9737807075 10.5846369811 
34.4735755078 0.0003000000 0.0000034000 0.0003000000 0.0002964000 0.0000000000 0.8391428345 0.0013128801 8704676.0727529433 61.7200000000 8.4266666406 0.0000150000 0.0000150000 0.3860734850 587.7482568592 0.0025000000 0.0006300000 0.0000324000 17.0133404784 500.0000000000 5.5000000000 1.0000000000 1.0000000000 1.0000000000 34.0483835023 11.0000000000 0.0000000000 11.0000000000 0.0000000000 8.3013465600 12.8902116988 
