time_total,time_GTT,H1_G_opt,H1_G_min,H1_G_max,H2_G_opt,H2_G_min,H2_G_max,Glycemic_level
295.75,,,9.00601303,9.597273107,,9.327353753,9.771636322,
295.76,,,9.004779795,9.596540428,,9.326363542,9.771098344,
295.77,,,9.00354724,9.59580791,,9.325373684,9.770560458,
295.78,,,9.002315364,9.595075553,,9.32438418,9.770022665,
295.79,,,9.001084168,9.594343358,,9.32339503,9.769484965,
295.8,,,8.99985365,9.593611323,,9.322406232,9.768947357,
295.81,,,8.99862381,9.59287945,,9.321417788,9.768409841,
295.82,,,8.997394648,9.592147738,,9.320429696,9.767872418,
295.83,,,8.996166162,9.591416187,,9.319441956,9.767335088,
295.84,,,8.994938353,9.590684797,,9.318454569,9.766797849,
295.85,,,8.99371122,9.589953567,,9.317467534,9.766260703,
295.86,,,8.992484762,9.589222499,,9.316480851,9.765723649,
295.87,,,8.991258979,9.58849159,,9.31549452,9.765186688,
295.88,,,8.990033871,9.587760843,,9.31450854,9.764649818,
295.89,,,8.988809436,9.587030256,,9.313522911,9.764113041,
295.9,,,8.987585674,9.586299829,,9.312537634,9.763576355,
295.91,,,8.986362585,9.585569563,,9.311552707,9.763039762,
295.92,,,8.985140168,9.584839457,,9.310568131,9.76250326,
295.93,,,8.983918423,9.584109512,,9.309583906,9.761966851,
295.94,,,8.982697349,9.583379726,,9.30860003,9.761430533,
295.95,,,8.981476945,9.582650101,,9.307616505,9.760894307,
295.96,,,8.980257212,9.581920635,,9.30663333,9.760358173,
295.97,,,8.979038148,9.58119133,,9.305650504,9.75982213,
295.98,,,8.977819753,9.580462184,,9.304668028,9.75928618,
295.99,,,8.976602027,9.579733198,,9.303685901,9.758750321,
296,,,8.975384968,9.579004372,,9.302704124,9.758214553,
296.01,,,8.974168577,9.578275705,,9.301722695,9.757678877,
296.02,,,8.972952853,9.577547198,,9.300741615,9.757143293,
296.03,,,8.971737795,9.576818851,,9.299760883,9.7566078,
296.04,,,8.970523403,9.576090663,,9.298780499,9.756072398,
296.05,,,8.969309676,9.575362634,,9.297800464,9.755537088,
296.06,,,8.968096614,9.574634764,,9.296820777,9.755001869,
296.07,,,8.966884216,9.573907054,,9.295841437,9.754466741,
296.08,,,8.965672483,9.573179502,,9.294862444,9.753931705,
296.09,,,8.964461412,9.57245211,,9.293883799,9.75339676,
296.1,,,8.963251004,9.571724877,,9.292905501,9.752861906,
296.11,,,8.962041258,9.570997802,,9.29192755,9.752327143,
296.12,,,8.960832174,9.570270887,,9.290949946,9.751792471,
296.13,,,8.959623751,9.56954413,,9.289972688,9.75125789,
296.14,,,8.958415989,9.568817532,,9.288995776,9.7507234,
296.15,,,8.957208886,9.568091092,,9.288019211,9.750189001,
296.16,,,8.956002444,9.567364811,,9.287042991,9.749654692,
296.17,,,8.95479666,9.566638688,,9.286067117,9.749120475,
296.18,,,8.953591535,9.565912724,,9.285091588,9.748586348,
296.19,,,8.952387068,9.565186918,,9.284116405,9.748052313,
296.2,,,8.951183258,9.56446127,,9.283141567,9.747518367,
296.21,,,8.949980106,9.56373578,,9.282167074,9.746984513,
296.22,,,8.94877761,9.563010449,,9.281192925,9.746450749,
296.23,,,8.94757577,9.562285275,,9.280219121,9.745917075,
296.24,,,8.946374585,9.561560259,,9.279245662,9.745383493,
296.25,,,8.945174056,9.560835401,,9.278272546,9.74485,
296.26,,,8.94397418,9.560110701,,9.277299774,9.744316598,
296.27,,,8.942774959,9.559386159,,9.276327346,9.743783286,
296.28,,,8.941576391,9.558661774,,9.275355262,9.743250065,
296.29,,,8.940378476,9.557937547,,9.274383521,9.742716934,
296.3,,,8.939181213,9.557213478,,9.273412123,9.742183893,
296.31,,,8.937984602,9.556489565,,9.272441068,9.741650943,
296.32,,,8.936788643,9.55576581,,9.271470355,9.741118082,
296.33,,,8.935593334,9.555042213,,9.270499985,9.740585312,
296.34,,,8.934398676,9.554318772,,9.269529958,9.740052632,
296.35,,,8.933204668,9.553595489,,9.268560273,9.739520042,
296.36,,,8.932011308,9.552872363,,9.267590929,9.738987541,
296.37,,,8.930818598,9.552149394,,9.266621928,9.738455131,
296.38,,,8.929626536,9.551426581,,9.265653268,9.737922811,
296.39,,,8.928435122,9.550703926,,9.264684949,9.73739058,
296.4,,,8.927244355,9.549981427,,9.263716971,9.736858439,
296.41,,,8.926054235,9.549259085,,9.262749335,9.736326388,
296.42,,,8.924864761,9.5485369,,9.261782039,9.735794427,
296.43,,,8.923675933,9.547814871,,9.260815084,9.735262555,
296.44,,,8.92248775,9.547092998,,9.259848469,9.734730773,
296.45,,,8.921300211,9.546371282,,9.258882195,9.734199081,
296.46,,,8.920113318,9.545649723,,9.25791626,9.733667478,
296.47,,,8.918927067,9.544928319,,9.256950665,9.733135965,
296.48,,,8.91774146,9.544207072,,9.25598541,9.732604541,
296.49,,,8.916556496,9.543485981,,9.255020494,9.732073206,
296.5,,,8.915372174,9.542765046,,9.254055918,9.731541961,
296.51,,,8.914188494,9.542044266,,9.25309168,9.731010805,
296.52,,,8.913005455,9.541323643,,9.252127782,9.730479738,
296.53,,,8.911823057,9.540603176,,9.251164222,9.729948761,
296.54,,,8.910641299,9.539882864,,9.250201,9.729417873,
296.55,,,8.90946018,9.539162708,,9.249238117,9.728887074,
296.56,,,8.908279701,9.538442708,,9.248275572,9.728356364,
296.57,,,8.907099861,9.537722863,,9.247313364,9.727825743,
296.58,,,8.905920659,9.537003174,,9.246351495,9.727295211,
296.59,,,8.904742094,9.53628364,,9.245389962,9.726764768,
296.6,,,8.903564167,9.535564261,,9.244428768,9.726234414,
296.61,,,8.902386877,9.534845038,,9.24346791,9.725704148,
296.62,,,8.901210223,9.534125969,,9.242507389,9.725173972,
296.63,,,8.900034204,9.533407056,,9.241547205,9.724643885,
296.64,,,8.898858821,9.532688298,,9.240587357,9.724113886,
296.65,,,8.897684073,9.531969695,,9.239627846,9.723583976,
296.66,,,8.896509958,9.531251247,,9.238668671,9.723054154,
296.67,,,8.895336478,9.530532953,,9.237709831,9.722524421,
296.68,,,8.894163631,9.529814815,,9.236751328,9.721994777,
296.69,,,8.892991416,9.529096831,,9.23579316,9.721465221,
296.7,,,8.891819834,9.528379001,,9.234835328,9.720935754,
296.71,,,8.890648884,9.527661326,,9.23387783,9.720406375,
296.72,,,8.889478565,9.526943806,,9.232920668,9.719877085,
296.73,,,8.888308877,9.52622644,,9.231963841,9.719347883,
296.74,,,8.887139819,9.525509228,,9.231007348,9.718818769,
296.75,,,8.885971391,9.524792171,,9.230051189,9.718289744,
296.76,,,8.884803592,9.524075268,,9.229095365,9.717760806,
296.77,,,8.883636422,9.523358519,,9.228139875,9.717231957,
296.78,,,8.88246988,9.522641924,,9.227184719,9.716703196,
296.79,,,8.881303967,9.521925482,,9.226229896,9.716174524,
296.8,,,8.88013868,9.521209195,,9.225275407,9.715645939,
296.81,,,8.878974021,9.520493062,,9.224321251,9.715117442,
296.82,,,8.877809988,9.519777082,,9.223367428,9.714589033,
296.83,,,8.87664658,9.519061256,,9.222413938,9.714060712,
296.84,,,8.875483799,9.518345584,,9.221460781,9.713532479,
296.85,,,8.874321642,9.517630065,,9.220507956,9.713004334,
296.86,,,8.873160109,9.5169147,,9.219555464,9.712476277,
296.87,,,8.871999201,9.516199488,,9.218603304,9.711948307,
296.88,,,8.870838916,9.515484429,,9.217651476,9.711420425,
296.89,,,8.869679254,9.514769524,,9.216699979,9.710892631,
296.9,,,8.868520215,9.514054772,,9.215748814,9.710364925,
296.91,,,8.867361797,9.513340173,,9.214797981,9.709837305,
296.92,,,8.866204001,9.512625727,,9.213847478,9.709309774,
296.93,,,8.865046826,9.511911434,,9.212897307,9.70878233,
296.94,,,8.863890272,9.511197294,,9.211947467,9.708254973,
296.95,,,8.862734338,9.510483306,,9.210997957,9.707727704,
296.96,,,8.861579023,9.509769472,,9.210048778,9.707200522,
296.97,,,8.860424328,9.50905579,,9.209099929,9.706673428,
296.98,,,8.859270251,9.508342261,,9.20815141,9.706146421,
296.99,,,8.858116792,9.507628884,,9.20720322,9.705619501,
297,,,8.856963951,9.50691566,,9.206255361,9.705092668,
297.01,,,8.855811727,9.506202589,,9.205307831,9.704565923,
297.02,,,8.85466012,9.505489669,,9.204360631,9.704039264,
297.03,,,8.853509129,9.504776902,,9.203413759,9.703512693,
297.04,,,8.852358754,9.504064287,,9.202467217,9.702986208,
297.05,,,8.851208994,9.503351825,,9.201521003,9.702459811,
297.06,,,8.850059849,9.502639514,,9.200575118,9.7019335,
297.07,,,8.848911319,9.501927355,,9.199629561,9.701407277,
297.08,,,8.847763402,9.501215349,,9.198684333,9.70088114,
297.09,,,8.846616099,9.500503494,,9.197739432,9.70035509,
297.1,,,8.845469408,9.499791791,,9.196794859,9.699829127,
297.11,,,8.84432333,9.499080239,,9.195850614,9.699303251,
297.12,,,8.843177864,9.49836884,,9.194906697,9.698777461,
297.13,,,8.842033009,9.497657592,,9.193963107,9.698251758,
297.14,,,8.840888766,9.496946495,,9.193019843,9.697726141,
297.15,,,8.839745132,9.49623555,,9.192076907,9.697200611,
297.16,,,8.838602109,9.495524756,,9.191134298,9.696675168,
297.17,,,8.837459696,9.494814114,,9.190192015,9.696149811,
297.18,,,8.836317891,9.494103622,,9.189250058,9.695624541,
297.19,,,8.835176696,9.493393282,,9.188308427,9.695099356,
297.2,,,8.834036108,9.492683093,,9.187367123,9.694574259,
297.21,,,8.832896128,9.491973055,,9.186426144,9.694049247,
297.22,,,8.831756756,9.491263168,,9.185485491,9.693524322,
297.23,,,8.83061799,9.490553432,,9.184545163,9.692999483,
297.24,,,8.82947983,9.489843847,,9.183605161,9.69247473,
297.25,,,8.828342276,9.489134412,,9.182665483,9.691950064,
297.26,,,8.827205328,9.488425128,,9.181726131,9.691425483,
297.27,,,8.826068985,9.487715995,,9.180787103,9.690900988,
297.28,,,8.824933245,9.487007012,,9.1798484,9.69037658,
297.29,,,8.82379811,9.48629818,,9.178910021,9.689852257,
297.3,,,8.822663578,9.485589498,,9.177971966,9.689328021,
297.31,,,8.82152965,9.484880967,,9.177034235,9.68880387,
297.32,,,8.820396324,9.484172586,,9.176096828,9.688279805,
297.33,,,8.8192636,9.483464354,,9.175159744,9.687755826,
297.34,,,8.818131477,9.482756274,,9.174222984,9.687231933,
297.35,,,8.816999956,9.482048343,,9.173286547,9.686708125,
297.36,,,8.815869035,9.481340562,,9.172350433,9.686184403,
297.37,,,8.814738715,9.480632931,,9.171414642,9.685660767,
297.38,,,8.813608994,9.47992545,,9.170479174,9.685137217,
297.39,,,8.812479873,9.479218119,,9.169544028,9.684613751,
297.4,,,8.81135135,9.478510937,,9.168609204,9.684090372,
297.41,,,8.810223426,9.477803905,,9.167674703,9.683567078,
297.42,,,8.8090961,9.477097023,,9.166740523,9.683043869,
297.43,,,8.807969371,9.47639029,,9.165806666,9.682520746,
297.44,,,8.806843239,9.475683707,,9.164873129,9.681997708,
297.45,,,8.805717704,9.474977273,,9.163939915,9.681474755,
297.46,,,8.804592764,9.474270988,,9.163007021,9.680951888,
297.47,,,8.803468421,9.473564852,,9.162074449,9.680429105,
297.48,,,8.802344672,9.472858866,,9.161142197,9.679906408,
297.49,,,8.801221518,9.472153029,,9.160210266,9.679383797,
297.5,,,8.800098959,9.471447341,,9.159278655,9.67886127,
297.51,,,8.798976993,9.470741802,,9.158347365,9.678338828,
297.52,,,8.79785562,9.470036411,,9.157416395,9.677816471,
297.53,,,8.79673484,9.46933117,,9.156485745,9.6772942,
297.54,,,8.795614653,9.468626077,,9.155555415,9.676772013,
297.55,,,8.794495058,9.467921133,,9.154625404,9.676249911,
297.56,,,8.793376054,9.467216338,,9.153695712,9.675727894,
297.57,,,8.792257641,9.466511691,,9.15276634,9.675205962,
297.58,,,8.791139818,9.465807193,,9.151837287,9.674684114,
297.59,,,8.790022586,9.465102843,,9.150908553,9.674162351,
297.6,,,8.788905944,9.464398641,,9.149980137,9.673640673,
297.61,,,8.78778989,9.463694588,,9.14905204,9.67311908,
297.62,,,8.786674426,9.462990683,,9.148124262,9.672597571,
297.63,,,8.785559549,9.462286926,,9.147196801,9.672076147,
297.64,,,8.784445261,9.461583318,,9.146269658,9.671554807,
297.65,,,8.78333156,9.460879857,,9.145342834,9.671033552,
297.66,,,8.782218445,9.460176544,,9.144416326,9.670512381,
297.67,,,8.781105918,9.459473379,,9.143490136,9.669991294,
297.68,,,8.779993976,9.458770362,,9.142564264,9.669470292,
297.69,,,8.77888262,9.458067493,,9.141638708,9.668949375,
297.7,,,8.777771849,9.457364771,,9.14071347,9.668428541,
297.71,,,8.776661663,9.456662197,,9.139788548,9.667907792,
297.72,,,8.77555206,9.455959771,,9.138863943,9.667387127,
297.73,,,8.774443042,9.455257491,,9.137939654,9.666866546,
297.74,,,8.773334607,9.45455536,,9.137015681,9.666346049,
297.75,,,8.772226755,9.453853376,,9.136092024,9.665825636,
297.76,,,8.771119485,9.453151539,,9.135168683,9.665305308,
297.77,,,8.770012798,9.452449849,,9.134245657,9.664785063,
297.78,,,8.768906692,9.451748306,,9.133322948,9.664264902,
297.79,,,8.767801167,9.451046911,,9.132400553,9.663744826,
297.8,,,8.766696222,9.450345662,,9.131478473,9.663224833,
297.81,,,8.765591858,9.449644561,,9.130556709,9.662704923,
297.82,,,8.764488074,9.448943606,,9.129635259,9.662185098,
297.83,,,8.763384868,9.448242798,,9.128714124,9.661665356,
297.84,,,8.762282242,9.447542137,,9.127793303,9.661145699,
297.85,,,8.761180194,9.446841622,,9.126872796,9.660626124,
297.86,,,8.760078724,9.446141255,,9.125952603,9.660106634,
297.87,,,8.758977832,9.445441033,,9.125032725,9.659587227,
297.88,,,8.757877517,9.444740958,,9.12411316,9.659067903,
297.89,,,8.756777778,9.44404103,,9.123193908,9.658548663,
297.9,,,8.755678616,9.443341248,,9.12227497,9.658029507,
297.91,,,8.754580029,9.442641612,,9.121356345,9.657510434,
297.92,,,8.753482018,9.441942123,,9.120438033,9.656991444,
297.93,,,8.752384581,9.441242779,,9.119520034,9.656472538,
297.94,,,8.751287719,9.440543582,,9.118602347,9.655953715,
297.95,,,8.750191431,9.43984453,,9.117684973,9.655434975,
297.96,,,8.749095716,9.439145625,,9.116767911,9.654916318,
297.97,,,8.748000575,9.438446866,,9.115851161,9.654397745,
297.98,,,8.746906006,9.437748252,,9.114934723,9.653879255,
297.99,,,8.74581201,9.437049784,,9.114018597,9.653360847,
298,,,8.744718585,9.436351462,,9.113102782,9.652842523,
298.01,,,8.743625732,9.435653285,,9.112187279,9.652324282,
298.02,,,8.742533449,9.434955254,,9.111272087,9.651806124,
298.03,,,8.741441737,9.434257368,,9.110357207,9.651288049,
298.04,,,8.740350595,9.433559628,,9.109442637,9.650770057,
298.05,,,8.739260023,9.432862033,,9.108528377,9.650252148,
298.06,,,8.73817002,9.432164583,,9.107614429,9.649734321,
298.07,,,8.737080585,9.431467279,,9.10670079,9.649216577,
298.08,,,8.735991719,9.43077012,,9.105787462,9.648698916,
298.09,,,8.734903421,9.430073106,,9.104874444,9.648181338,
298.1,,,8.73381569,9.429376237,,9.103961735,9.647663842,
298.11,,,8.732728526,9.428679513,,9.103049337,9.647146429,
298.12,,,8.731641929,9.427982933,,9.102137247,9.646629099,
298.13,,,8.730555898,9.427286499,,9.101225467,9.646111851,
298.14,,,8.729470433,9.426590209,,9.100313997,9.645594685,
298.15,,,8.728385532,9.425894064,,9.099402835,9.645077603,
298.16,,,8.727301197,9.425198064,,9.098491982,9.644560602,
298.17,,,8.726217426,9.424502208,,9.097581437,9.644043684,
298.18,,,8.725134219,9.423806497,,9.096671201,9.643526848,
298.19,,,8.724051576,9.42311093,,9.095761274,9.643010095,
298.2,,,8.722969495,9.422415507,,9.094851654,9.642493423,
298.21,,,8.721887977,9.421720229,,9.093942342,9.641976834,
298.22,,,8.720807022,9.421025095,,9.093033338,9.641460328,
298.23,,,8.719726628,9.420330106,,9.092124642,9.640943903,
298.24,,,8.718646796,9.41963526,,9.091216253,9.64042756,
298.25,,,8.717567525,9.418940558,,9.090308171,9.6399113,
298.26,,,8.716488814,9.418246001,,9.089400396,9.639395121,
298.27,,,8.715410663,9.417551587,,9.088492929,9.638879025,
298.28,,,8.714333072,9.416857317,,9.087585767,9.63836301,
298.29,,,8.713256041,9.416163191,,9.086678913,9.637847078,
298.3,,,8.712179568,9.415469208,,9.085772365,9.637331227,
298.31,,,8.711103653,9.41477537,,9.084866123,9.636815458,
298.32,,,8.710028296,9.414081674,,9.083960187,9.636299771,
298.33,,,8.708953497,9.413388123,,9.083054557,9.635784166,
298.34,,,8.707879255,9.412694714,,9.082149232,9.635268642,
298.35,,,8.70680557,9.41200145,,9.081244213,9.6347532,
298.36,,,8.705732441,9.411308328,,9.0803395,9.63423784,
298.37,,,8.704659868,9.41061535,,9.079435091,9.633722561,
298.38,,,8.70358785,9.409922515,,9.078530988,9.633207364,
298.39,,,8.702516387,9.409229823,,9.077627189,9.632692248,
298.4,,,8.701445479,9.408537274,,9.076723695,9.632177214,
298.41,,,8.700375125,9.407844868,,9.075820506,9.631662261,
298.42,,,8.699305324,9.407152605,,9.074917621,9.63114739,
298.43,,,8.698236077,9.406460485,,9.07401504,9.6306326,
298.44,,,8.697167383,9.405768508,,9.073112763,9.630117891,
298.45,,,8.696099241,9.405076674,,9.07221079,9.629603264,
298.46,,,8.695031651,9.404384982,,9.07130912,9.629088718,
298.47,,,8.693964613,9.403693433,,9.070407754,9.628574253,
298.48,,,8.692898126,9.403002026,,9.069506691,9.628059869,
298.49,,,8.69183219,9.402310762,,9.068605931,9.627545566,
298.5,,,8.690766804,9.40161964,,9.067705475,9.627031345,
298.51,,,8.689701968,9.400928661,,9.066805321,9.626517204,
298.52,,,8.688637682,9.400237823,,9.065905469,9.626003145,
298.53,,,8.687573945,9.399547129,,9.06500592,9.625489166,
298.54,,,8.686510756,9.398856576,,9.064106674,9.624975269,
298.55,,,8.685448116,9.398166165,,9.063207729,9.624461452,
298.56,,,8.684386023,9.397475897,,9.062309087,9.623947716,
298.57,,,8.683324478,9.39678577,,9.061410746,9.623434061,
298.58,,,8.68226348,9.396095785,,9.060512707,9.622920487,
298.59,,,8.681203029,9.395405943,,9.059614969,9.622406994,
298.6,,,8.680143123,9.394716241,,9.058717532,9.621893581,
298.61,,,8.679083764,9.394026682,,9.057820397,9.621380249,
298.62,,,8.67802495,9.393337264,,9.056923562,9.620866997,
298.63,,,8.67696668,9.392647988,,9.056027029,9.620353826,
298.64,,,8.675908955,9.391958854,,9.055130796,9.619840736,
298.65,,,8.674851775,9.391269861,,9.054234863,9.619327726,
298.66,,,8.673795138,9.390581009,,9.05333923,9.618814797,
298.67,,,8.672739044,9.389892298,,9.052443898,9.618301948,
298.68,,,8.671683493,9.389203729,,9.051548866,9.617789179,
298.69,,,8.670628485,9.388515301,,9.050654133,9.617276491,
298.7,,,8.669574018,9.387827014,,9.0497597,9.616763883,
298.71,,,8.668520094,9.387138869,,9.048865566,9.616251355,
298.72,,,8.66746671,9.386450864,,9.047971732,9.615738908,
298.73,,,8.666413867,9.385763,,9.047078196,9.615226541,
298.74,,,8.665361565,9.385075277,,9.04618496,9.614714254,
298.75,,,8.664309803,9.384387695,,9.045292022,9.614202047,
298.76,,,8.66325858,9.383700254,,9.044399383,9.61368992,
298.77,,,8.662207896,9.383012954,,9.043507042,9.613177873,
298.78,,,8.661157752,9.382325794,,9.042615,9.612665906,
298.79,,,8.660108145,9.381638774,,9.041723255,9.61215402,
298.8,,,8.659059076,9.380951895,,9.040831809,9.611642213,
298.81,,,8.658010545,9.380265157,,9.03994066,9.611130486,
298.82,,,8.656962551,9.379578559,,9.039049809,9.610618839,
298.83,,,8.655915094,9.378892101,,9.038159255,9.610107271,
298.84,,,8.654868173,9.378205784,,9.037268999,9.609595784,
298.85,,,8.653821788,9.377519606,,9.036379039,9.609084376,
298.86,,,8.652775939,9.376833569,,9.035489377,9.608573048,
298.87,,,8.651730624,9.376147672,,9.034600011,9.6080618,
298.88,,,8.650685844,9.375461915,,9.033710942,9.607550631,
298.89,,,8.649641599,9.374776298,,9.032822169,9.607039542,
298.9,,,8.648597887,9.374090821,,9.031933693,9.606528532,
298.91,,,8.647554709,9.373405483,,9.031045513,9.606017602,
298.92,,,8.646512064,9.372720286,,9.030157628,9.605506751,
298.93,,,8.645469951,9.372035228,,9.02927004,9.60499598,
298.94,,,8.644428371,9.371350309,,9.028382746,9.604485288,
298.95,,,8.643387323,9.370665531,,9.027495749,9.603974676,
298.96,,,8.642346806,9.369980891,,9.026609046,9.603464143,
298.97,,,8.64130682,9.369296391,,9.025722639,9.602953689,
298.98,,,8.640267365,9.368612031,,9.024836527,9.602443315,
298.99,,,8.63922844,9.36792781,,9.023950709,9.601933019,
299,,,8.638190045,9.367243728,,9.023065186,9.601422803,
299.01,,,8.637152179,9.366559785,,9.022179958,9.600912666,
299.02,,,8.636114842,9.365875981,,9.021295024,9.600402608,
299.03,,,8.635078034,9.365192317,,9.020410384,9.599892629,
299.04,,,8.634041754,9.364508791,,9.019526037,9.599382729,
299.05,,,8.633006002,9.363825405,,9.018641985,9.598872908,
299.06,,,8.631970778,9.363142157,,9.017758226,9.598363167,
299.07,,,8.63093608,9.362459048,,9.016874761,9.597853503,
299.08,,,8.629901909,9.361776078,,9.015991589,9.597343919,
299.09,,,8.628868265,9.361093246,,9.01510871,9.596834414,
299.1,,,8.627835146,9.360410553,,9.014226124,9.596324988,
299.11,,,8.626802553,9.359727999,,9.013343831,9.59581564,
299.12,,,8.625770484,9.359045583,,9.012461831,9.595306371,
299.13,,,8.624738941,9.358363306,,9.011580123,9.59479718,
299.14,,,8.623707921,9.357681167,,9.010698707,9.594288069,
299.15,,,8.622677426,9.356999166,,9.009817584,9.593779036,
299.16,,,8.621647454,9.356317304,,9.008936753,9.593270081,
299.17,,,8.620618005,9.35563558,,9.008056213,9.592761205,
299.18,,,8.619589079,9.354953994,,9.007175965,9.592252408,
299.19,,,8.618560675,9.354272546,,9.006296009,9.591743689,
299.2,,,8.617532792,9.353591236,,9.005416344,9.591235048,
299.21,,,8.616505432,9.352910064,,9.00453697,9.590726486,
299.22,,,8.615478592,9.35222903,,9.003657887,9.590218002,
299.23,,,8.614452273,9.351548133,,9.002779095,9.589709597,
299.24,,,8.613426475,9.350867375,,9.001900593,9.589201269,
299.25,,,8.612401196,9.350186754,,9.001022383,9.58869302,
299.26,,,8.611376437,9.34950627,,9.000144462,9.58818485,
299.27,,,8.610352197,9.348825925,,8.999266832,9.587676757,
299.28,,,8.609328476,9.348145717,,8.998389492,9.587168742,
299.29,,,8.608305273,9.347465646,,8.997512442,9.586660806,
299.3,,,8.607282588,9.346785713,,8.996635681,9.586152948,
299.31,,,8.606260421,9.346105917,,8.99575921,9.585645167,
299.32,,,8.60523877,9.345426258,,8.994883029,9.585137465,
299.33,,,8.604217637,9.344746736,,8.994007137,9.58462984,
299.34,,,8.60319702,9.344067352,,8.993131533,9.584122294,
299.35,,,8.602176919,9.343388105,,8.992256219,9.583614825,
299.36,,,8.601157334,9.342708994,,8.991381194,9.583107434,
299.37,,,8.600138264,9.342030021,,8.990506457,9.582600121,
299.38,,,8.599119708,9.341351185,,8.989632008,9.582092886,
299.39,,,8.598101668,9.340672485,,8.988757848,9.581585728,
299.4,,,8.597084141,9.339993922,,8.987883976,9.581078649,
299.41,,,8.596067128,9.339315496,,8.987010392,9.580571646,
299.42,,,8.595050628,9.338637207,,8.986137096,9.580064722,
299.43,,,8.594034641,9.337959054,,8.985264088,9.579557875,
299.44,,,8.593019167,9.337281038,,8.984391366,9.579051105,
299.45,,,8.592004204,9.336603158,,8.983518933,9.578544413,
299.46,,,8.590989754,9.335925415,,8.982646786,9.578037799,
299.47,,,8.589975815,9.335247808,,8.981774927,9.577531262,
299.48,,,8.588962387,9.334570337,,8.980903354,9.577024802,
299.49,,,8.587949469,9.333893002,,8.980032068,9.576518419,
299.5,,,8.586937062,9.333215804,,8.979161068,9.576012114,
299.51,,,8.585925164,9.332538742,,8.978290355,9.575505887,
299.52,,,8.584913776,9.331861816,,8.977419928,9.574999736,
299.53,,,8.583902897,9.331185025,,8.976549787,9.574493663,
299.54,,,8.582892527,9.330508371,,8.975679932,9.573987667,
299.55,,,8.581882665,9.329831853,,8.974810363,9.573481748,
299.56,,,8.580873311,9.32915547,,8.97394108,9.572975906,
299.57,,,8.579864464,9.328479223,,8.973072081,9.572470141,
299.58,,,8.578856125,9.327803112,,8.972203369,9.571964453,
299.59,,,8.577848292,9.327127136,,8.971334941,9.571458842,
299.6,,,8.576840966,9.326451296,,8.970466798,9.570953308,
299.61,,,8.575834146,9.325775592,,8.96959894,9.570447851,
299.62,,,8.574827831,9.325100023,,8.968731366,9.569942471,
299.63,,,8.573822022,9.324424589,,8.967864077,9.569437168,
299.64,,,8.572816717,9.323749291,,8.966997073,9.568931941,
299.65,,,8.571811917,9.323074128,,8.966130352,9.568426792,
299.66,,,8.570807621,9.3223991,,8.965263916,9.567921719,
299.67,,,8.569803829,9.321724207,,8.964397763,9.567416723,
299.68,,,8.56880054,9.321049449,,8.963531894,9.566911803,
299.69,,,8.567797754,9.320374827,,8.962666309,9.56640696,
299.7,,,8.566795471,9.319700339,,8.961801007,9.565902194,
299.71,,,8.56579369,9.319025986,,8.960935988,9.565397504,
299.72,,,8.564792411,9.318351768,,8.960071252,9.564892891,
299.73,,,8.563791633,9.317677685,,8.959206799,9.564388354,
299.74,,,8.562791357,9.317003737,,8.958342629,9.563883893,
299.75,,,8.561791581,9.316329923,,8.957478741,9.563379509,
299.76,,,8.560792305,9.315656244,,8.956615136,9.562875202,
299.77,,,8.55979353,9.314982699,,8.955751814,9.562370971,
299.78,,,8.558795254,9.314309289,,8.954888773,9.561866816,
299.79,,,8.557797477,9.313636013,,8.954026014,9.561362737,
299.8,,,8.556800199,9.312962872,,8.953163537,9.560858735,
299.81,,,8.555803419,9.312289865,,8.952301342,9.560354808,
299.82,,,8.554807138,9.311616992,,8.951439428,9.559850958,
299.83,,,8.553811354,9.310944253,,8.950577796,9.559347184,
299.84,,,8.552816068,9.310271649,,8.949716445,9.558843486,
299.85,,,8.551821279,9.309599178,,8.948855375,9.558339865,
299.86,,,8.550826986,9.308926842,,8.947994585,9.557836319,
299.87,,,8.549833189,9.308254639,,8.947134077,9.557332849,
299.88,,,8.548839889,9.307582571,,8.946273849,9.556829455,
299.89,,,8.547847084,9.306910636,,8.945413901,9.556326137,
299.9,,,8.546854774,9.306238835,,8.944554234,9.555822895,
299.91,,,8.545862958,9.305567167,,8.943694847,9.555319729,
299.92,,,8.544871637,9.304895634,,8.942835739,9.554816638,
299.93,,,8.54388081,9.304224233,,8.941976912,9.554313623,
299.94,,,8.542890477,9.303552967,,8.941118364,9.553810684,
299.95,,,8.541900637,9.302881834,,8.940260096,9.553307821,
299.96,,,8.54091129,9.302210834,,8.939402107,9.552805034,
299.97,,,8.539922435,9.301539968,,8.938544397,9.552302321,
299.98,,,8.538934073,9.300869235,,8.937686966,9.551799685,
299.99,,,8.537946202,9.300198635,,8.936829814,9.551297124,
300,,,8.536958823,9.299528168,,8.935972941,9.550794639,
300.01,,,8.535971935,9.298857834,,8.935116346,9.550292229,
300.02,,,8.534985538,9.298187634,,8.93426003,9.549789895,
300.03,,,8.533999631,9.297517566,,8.933403992,9.549287635,
300.04,,,8.533014213,9.296847632,,8.932548232,9.548785452,
300.05,,,8.532029286,9.29617783,,8.93169275,9.548283344,
300.06,,,8.531044847,9.295508161,,8.930837546,9.54778131,
300.07,,,8.530060898,9.294838625,,8.929982619,9.547279353,
300.08,,,8.529077437,9.294169222,,8.92912797,9.54677747,
300.09,,,8.528094464,9.293499951,,8.928273599,9.546275663,
300.1,,,8.527111979,9.292830813,,8.927419504,9.545773931,
