time_total,Glucose_max,Glucose_min,Glucose_opt,Insulin_max,Insulin_min,Insulin_opt
60.7,9.962367757,9.452705388,9.684366641,2.250768937,1.216955728,2.223221194
60.71,9.961157852,9.451381903,9.683194434,2.251483065,1.217377568,2.223805421
60.72,9.959947732,9.450058503,9.682022287,2.252196098,1.217798844,2.224388579
60.73,9.958737397,9.448735188,9.680850199,2.252908036,1.218219557,2.22497067
60.74,9.957526847,9.447411957,9.679678171,2.253618881,1.218639708,2.225551695
60.75,9.956316084,9.446088812,9.678506204,2.254328634,1.219059297,2.226131656
60.76,9.955105107,9.444765753,9.677334297,2.255037295,1.219478324,2.226710552
60.77,9.953893918,9.44344278,9.676162452,2.255744866,1.219896791,2.227288386
60.78,9.952682517,9.442119893,9.674990668,2.256451348,1.220314697,2.227865159
60.79,9.951470904,9.440797093,9.673818946,2.257156742,1.220732043,2.228440872
60.8,9.950259081,9.439474379,9.672647286,2.257861048,1.22114883,2.229015526
60.81,9.949047048,9.438151753,9.671475688,2.258564268,1.221565058,2.229589123
60.82,9.947834806,9.436829214,9.670304152,2.259266403,1.221980727,2.230161664
60.83,9.946622355,9.435506763,9.66913268,2.259967454,1.222395839,2.230733149
60.84,9.945409696,9.4341844,9.667961271,2.260667421,1.222810393,2.231303581
60.85,9.94419683,9.432862126,9.666789926,2.261366307,1.22322439,2.23187296
60.86,9.942983757,9.43153994,9.665618644,2.262064111,1.223637831,2.232441288
60.87,9.941770478,9.430217843,9.664447427,2.262760834,1.224050715,2.233008566
60.88,9.940556993,9.428895835,9.663276274,2.263456479,1.224463045,2.233574795
60.89,9.939343304,9.427573917,9.662105186,2.264151045,1.224874819,2.234139976
60.9,9.93812941,9.426252089,9.660934163,2.264844534,1.225286039,2.234704111
60.91,9.936915313,9.424930351,9.659763206,2.265536947,1.225696705,2.2352672
60.92,9.935701013,9.423608704,9.658592314,2.266228285,1.226106818,2.235829246
60.93,9.934486511,9.422287147,9.657421488,2.266918549,1.226516377,2.236390249
60.94,9.933271807,9.420965681,9.656250729,2.267607739,1.226925384,2.23695021
60.95,9.932056902,9.419644307,9.655080036,2.268295857,1.22733384,2.237509131
60.96,9.930841797,9.418323024,9.65390941,2.268982904,1.227741743,2.238067013
60.97,9.929626491,9.417001833,9.652738851,2.26966888,1.228149096,2.238623857
60.98,9.928410987,9.415680734,9.65156836,2.270353788,1.228555898,2.239179664
60.99,9.927195285,9.414359728,9.650397937,2.271037627,1.22896215,2.239734436
61,9.925979384,9.413038814,9.649227582,2.271720399,1.229367853,2.240288173
61.01,9.924763286,9.411717994,9.648057296,2.272402104,1.229773007,2.240840877
61.02,9.923546992,9.410397267,9.646887078,2.273082745,1.230177612,2.24139255
61.03,9.922330502,9.409076633,9.645716929,2.273762321,1.230581669,2.241943192
61.04,9.921113816,9.407756094,9.644546849,2.274440833,1.230985178,2.242492804
61.05,9.919896936,9.406435649,9.643376839,2.275118284,1.231388141,2.243041388
61.06,9.918679862,9.405115298,9.642206899,2.275794673,1.231790557,2.243588945
61.07,9.917462594,9.403795042,9.64103703,2.276470002,1.232192426,2.244135476
61.08,9.916245133,9.402474881,9.639867231,2.277144271,1.232593751,2.244680982
61.09,9.91502748,9.401154816,9.638697502,2.277817482,1.23299453,2.245225465
61.1,9.913809636,9.399834846,9.637527845,2.278489635,1.233394764,2.245768925
61.11,9.9125916,9.398514972,9.636358259,2.279160733,1.233794454,2.246311365
61.12,9.911373375,9.397195194,9.635188745,2.279830774,1.234193601,2.246852784
61.13,9.910154959,9.395875513,9.634019303,2.280499762,1.234592205,2.247393185
61.14,9.908936355,9.394555928,9.632849933,2.281167695,1.234990265,2.247932569
61.15,9.907717562,9.393236441,9.631680635,2.281834577,1.235387784,2.248470936
61.16,9.906498581,9.39191705,9.630511411,2.282500407,1.235784761,2.249008287
61.17,9.905279412,9.390597758,9.62934226,2.283165186,1.236181197,2.249544625
61.18,9.904060058,9.389278563,9.628173182,2.283828916,1.236577091,2.25007995
61.19,9.902840517,9.387959467,9.627004177,2.284491597,1.236972446,2.250614264
61.2,9.90162079,9.386640469,9.625835247,2.28515323,1.237367261,2.251147567
61.21,9.900400879,9.385321569,9.624666391,2.285813817,1.237761537,2.25167986
61.22,9.899180784,9.384002769,9.62349761,2.286473358,1.238155273,2.252211146
61.23,9.897960505,9.382684068,9.622328903,2.287131855,1.238548472,2.252741425
61.24,9.896740043,9.381365466,9.621160272,2.287789307,1.238941132,2.253270698
61.25,9.895519399,9.380046965,9.619991716,2.288445717,1.239333256,2.253798967
61.26,9.894298574,9.378728563,9.618823236,2.289101086,1.239724842,2.254326232
61.27,9.893077567,9.377410262,9.617654832,2.289755413,1.240115892,2.254852495
61.28,9.891856379,9.376092061,9.616486504,2.2904087,1.240506406,2.255377757
61.29,9.890635012,9.374773962,9.615318253,2.291060949,1.240896384,2.255902019
61.3,9.889413465,9.373455963,9.614150079,2.29171216,1.241285828,2.256425282
61.31,9.88819174,9.372138066,9.612981981,2.292362334,1.241674737,2.256947548
61.32,9.886969836,9.370820271,9.611813961,2.293011471,1.242063112,2.257468817
61.33,9.885747755,9.369502578,9.610646019,2.293659574,1.242450953,2.257989092
61.34,9.884525497,9.368184987,9.609478155,2.294306643,1.242838261,2.258508372
61.35,9.883303063,9.366867499,9.608310369,2.294952678,1.243225037,2.259026659
61.36,9.882080453,9.365550113,9.607142662,2.295597682,1.243611281,2.259543955
61.37,9.880857668,9.36423283,9.605975033,2.296241654,1.243996993,2.26006026
61.38,9.879634709,9.362915651,9.604807483,2.296884596,1.244382174,2.260575576
61.39,9.878411576,9.361598576,9.603640013,2.297526509,1.244766824,2.261089903
61.4,9.877188269,9.360281604,9.602472623,2.298167393,1.245150944,2.261603244
61.41,9.87596479,9.358964737,9.601305312,2.29880725,1.245534534,2.262115598
61.42,9.874741139,9.357647974,9.600138082,2.299446081,1.245917595,2.262626968
61.43,9.873517316,9.356331315,9.598970932,2.300083886,1.246300127,2.263137354
61.44,9.872293323,9.355014762,9.597803863,2.300720667,1.246682131,2.263646757
61.45,9.871069159,9.353698314,9.596636874,2.301356424,1.247063607,2.26415518
61.46,9.869844825,9.352381971,9.595469967,2.301991158,1.247444556,2.264662622
61.47,9.868620323,9.351065734,9.594303142,2.302624871,1.247824977,2.265169085
61.48,9.867395651,9.349749603,9.593136398,2.303257563,1.248204873,2.26567457
61.49,9.866170812,9.348433578,9.591969737,2.303889236,1.248584242,2.266179078
61.5,9.864945806,9.34711766,9.590803158,2.30451989,1.248963086,2.266682611
61.51,9.863720633,9.345801849,9.589636661,2.305149526,1.249341404,2.267185169
61.52,9.862495294,9.344486144,9.588470248,2.305778145,1.249719199,2.267686754
61.53,9.861269789,9.343170547,9.587303917,2.306405748,1.250096469,2.268187367
61.54,9.860044119,9.341855058,9.58613767,2.307032336,1.250473215,2.268687008
61.55,9.858818285,9.340539676,9.584971507,2.30765791,1.250849439,2.26918568
61.56,9.857592287,9.339224403,9.583805428,2.30828247,1.251225139,2.269683383
61.57,9.856366126,9.337909238,9.582639432,2.308906019,1.251600318,2.270180118
61.58,9.855139803,9.336594181,9.581473522,2.309528556,1.251974975,2.270675887
61.59,9.853913317,9.335279233,9.580307696,2.310150084,1.25234911,2.27117069
61.6,9.85268667,9.333964395,9.579141955,2.310770601,1.252722725,2.271664529
61.61,9.851459862,9.332649666,9.5779763,2.311390111,1.253095819,2.272157405
61.62,9.850232894,9.331335046,9.57681073,2.312008613,1.253468393,2.272649319
61.63,9.849005766,9.330020537,9.575645246,2.312626108,1.253840448,2.273140272
61.64,9.847778479,9.328706137,9.574479848,2.313242598,1.254211985,2.273630265
61.65,9.846551034,9.327391848,9.573314536,2.313858083,1.254583002,2.2741193
61.66,9.84532343,9.32607767,9.572149311,2.314472565,1.254953502,2.274607377
61.67,9.844095669,9.324763602,9.570984173,2.315086043,1.255323484,2.275094498
61.68,9.842867752,9.323449646,9.569819122,2.31569852,1.255692949,2.275580663
61.69,9.841639678,9.322135801,9.568654158,2.316309996,1.256061897,2.276065874
61.7,9.840411449,9.320822067,9.567489282,2.316920472,1.256430329,2.276550133
61.71,9.839183064,9.319508446,9.566324494,2.317529949,1.256798245,2.277033439
61.72,9.837954526,9.318194937,9.565159794,2.318138427,1.257165646,2.277515794
61.73,9.836725833,9.31688154,9.563995182,2.318745909,1.257532533,2.2779972
61.74,9.835496987,9.315568256,9.562830659,2.319352394,1.257898905,2.278477657
61.75,9.834267988,9.314255085,9.561666225,2.319957884,1.258264763,2.278957167
61.76,9.833038837,9.312942027,9.56050188,2.320562379,1.258630108,2.27943573
61.77,9.831809535,9.311629082,9.559337625,2.321165881,1.258994939,2.279913348
61.78,9.830580081,9.310316251,9.558173459,2.321768391,1.259359259,2.280390022
61.79,9.829350477,9.309003534,9.557009383,2.322369908,1.259723066,2.280865753
61.8,9.828120723,9.307690931,9.555845398,2.322970436,1.260086362,2.281340541
61.81,9.82689082,9.306378442,9.554681503,2.323569973,1.260449146,2.281814389
61.82,9.825660768,9.305066068,9.553517698,2.324168521,1.26081142,2.282287298
61.83,9.824430568,9.303753809,9.552353985,2.324766082,1.261173184,2.282759267
61.84,9.82320022,9.302441666,9.551190363,2.325362655,1.261534438,2.283230299
61.85,9.821969725,9.301129637,9.550026832,2.325958243,1.261895183,2.283700395
61.86,9.820739084,9.299817724,9.548863393,2.326552845,1.262255419,2.284169555
61.87,9.819508297,9.298505927,9.547700046,2.327146463,1.262615146,2.284637781
61.88,9.818277364,9.297194246,9.546536791,2.327739097,1.262974366,2.285105073
61.89,9.817046287,9.295882682,9.545373629,2.328330749,1.263333078,2.285571434
61.9,9.815815066,9.294571234,9.544210559,2.32892142,1.263691283,2.286036864
61.91,9.814583701,9.293259903,9.543047582,2.32951111,1.264048981,2.286501364
61.92,9.813352192,9.291948689,9.541884699,2.33009982,1.264406174,2.286964935
61.93,9.812120542,9.290637592,9.540721908,2.330687552,1.264762861,2.287427578
61.94,9.810888749,9.289326613,9.539559212,2.331274306,1.265119042,2.287889294
61.95,9.809656815,9.288015751,9.53839661,2.331860082,1.265474719,2.288350085
61.96,9.80842474,9.286705008,9.537234101,2.332444883,1.265829892,2.288809952
61.97,9.807192525,9.285394383,9.536071687,2.333028709,1.26618456,2.289268895
61.98,9.80596017,9.284083876,9.534909368,2.33361156,1.266538726,2.289726916
61.99,9.804727676,9.282773489,9.533747144,2.334193438,1.266892388,2.290184016
62,9.803495043,9.28146322,9.532585015,2.334774344,1.267245548,2.290640196
62.01,9.802262272,9.28015307,9.531422981,2.335354278,1.267598206,2.291095456
62.02,9.801029364,9.27884304,9.530261043,2.335933242,1.267950362,2.291549799
62.03,9.799796318,9.277533129,9.5290992,2.336511236,1.268302017,2.292003224
62.04,9.798563137,9.276223339,9.527937454,2.337088261,1.268653172,2.292455734
62.05,9.797329819,9.274913668,9.526775805,2.337664318,1.269003826,2.292907329
62.06,9.796096366,9.273604118,9.525614251,2.338239408,1.26935398,2.29335801
62.07,9.794862779,9.272294689,9.524452795,2.338813533,1.269703635,2.293807779
62.08,9.793629057,9.270985381,9.523291436,2.339386692,1.270052792,2.294256636
62.09,9.792395202,9.269676193,9.522130174,2.339958887,1.270401449,2.294704583
62.1,9.791161213,9.268367127,9.520969009,2.340530118,1.270749609,2.29515162
62.11,9.789927092,9.267058183,9.519807943,2.341100387,1.271097271,2.295597749
62.12,9.78869284,9.26574936,9.518646974,2.341669694,1.271444436,2.296042971
62.13,9.787458455,9.264440659,9.517486104,2.342238041,1.271791105,2.296487286
62.14,9.78622394,9.263132081,9.516325332,2.342805428,1.272137277,2.296930696
62.15,9.784989294,9.261823625,9.515164659,2.343371856,1.272482953,2.297373203
62.16,9.783754519,9.260515291,9.514004085,2.343937327,1.272828134,2.297814806
62.17,9.782519614,9.259207081,9.51284361,2.34450184,1.27317282,2.298255507
62.18,9.781284581,9.257898994,9.511683234,2.345065397,1.273517012,2.298695307
62.19,9.780049419,9.25659103,9.510522958,2.345627998,1.27386071,2.299134207
62.2,9.77881413,9.25528319,9.509362782,2.346189645,1.274203914,2.299572209
62.21,9.777578713,9.253975473,9.508202707,2.346750339,1.274546625,2.300009313
62.22,9.776343171,9.252667881,9.507042731,2.34731008,1.274888843,2.30044552
62.23,9.775107502,9.251360413,9.505882856,2.34786887,1.275230569,2.300880831
62.24,9.773871707,9.25005307,9.504723082,2.348426708,1.275571804,2.301315248
62.25,9.772635788,9.248745851,9.503563409,2.348983597,1.275912547,2.301748772
62.26,9.771399744,9.247438757,9.502403837,2.349539536,1.276252799,2.302181402
62.27,9.770392586,9.246131789,9.501244367,2.350094527,1.27659256,2.302613142
62.28,9.76950588,9.244824946,9.500084999,2.350648571,1.276931832,2.303043991
62.29,9.76861929,9.243518228,9.498925732,2.351201669,1.277270614,2.30347395
62.3,9.767732813,9.242211637,9.497766568,2.351753821,1.277608907,2.303903022
62.31,9.766846452,9.240905171,9.496607506,2.352305029,1.277946711,2.304331206
62.32,9.765960206,9.239598832,9.495448547,2.352855292,1.278284026,2.304758503
62.33,9.765074076,9.238292619,9.49428969,2.353404613,1.278620854,2.305184916
62.34,9.76418806,9.236986533,9.493130937,2.353952992,1.278957195,2.305610444
62.35,9.76330216,9.235680574,9.491972287,2.35450043,1.279293048,2.30603509
62.36,9.762416375,9.234374743,9.490813741,2.355046927,1.279628416,2.306458853
62.37,9.761530706,9.233069038,9.489655298,2.355592485,1.279963296,2.306881735
62.38,9.760645153,9.231763462,9.488496959,2.356137105,1.280297692,2.307303737
62.39,9.759759716,9.230458013,9.487338725,2.356680787,1.280631602,2.30772486
62.4,9.758874394,9.229152692,9.486180595,2.357223532,1.280965027,2.308145106
62.41,9.757989188,9.2278475,9.48502257,2.357765342,1.281297968,2.308564474
62.42,9.757104099,9.226542436,9.483864649,2.358306216,1.281630425,2.308982966
62.43,9.756219125,9.2252375,9.482706834,2.358846157,1.281962399,2.309400584
62.44,9.755334268,9.223932694,9.481549124,2.359385164,1.282293889,2.309817328
62.45,9.754449527,9.222628017,9.480391519,2.359923239,1.282624897,2.310233198
62.46,9.753564903,9.221323469,9.47923402,2.360460382,1.282955423,2.310648198
62.47,9.752680395,9.220019051,9.478076628,2.360996595,1.283285467,2.311062326
62.48,9.751796004,9.218714763,9.476919341,2.361531878,1.283615029,2.311475585
62.49,9.75091173,9.217410604,9.475762161,2.362066232,1.283944111,2.311887974
62.5,9.750027572,9.216106576,9.474605087,2.362599659,1.284272712,2.312299497
62.51,9.749143532,9.214802678,9.473448121,2.363132158,1.284600834,2.312710152
62.52,9.748259608,9.213498911,9.472291261,2.363663731,1.284928475,2.313119942
62.53,9.747375802,9.212195275,9.471134509,2.364194378,1.285255638,2.313528867
62.54,9.746492113,9.21089177,9.469977864,2.364724101,1.285582321,2.313936929
62.55,9.745608541,9.209588396,9.468821327,2.3652529,1.285908527,2.314344128
62.56,9.744725087,9.208285154,9.467664898,2.365780777,1.286234255,2.314750465
62.57,9.74384175,9.206982043,9.466508577,2.366307731,1.286559505,2.315155942
62.58,9.742958531,9.205679065,9.465352364,2.366833765,1.286884278,2.31556056
62.59,9.742075429,9.204376218,9.46419626,2.367358878,1.287208574,2.315964318
62.6,9.741192446,9.203073504,9.463040265,2.367883072,1.287532395,2.316367219
62.61,9.74030958,9.201770922,9.461884378,2.368406347,1.287855739,2.316769264
62.62,9.739426832,9.200468473,9.460728601,2.368928705,1.288178609,2.317170453
62.63,9.738544202,9.199166157,9.459572934,2.369450146,1.288501003,2.317570788
62.64,9.73766169,9.197863974,9.458417375,2.369970672,1.288822923,2.317970269
62.65,9.736779297,9.196561925,9.457261927,2.370490282,1.289144369,2.318368897
62.66,9.735897022,9.195260009,9.456106589,2.371008978,1.289465341,2.318766674
62.67,9.735014865,9.193958227,9.454951361,2.37152676,1.289785841,2.3191636
62.68,9.734132827,9.192656579,9.453796244,2.37204363,1.290105867,2.319559677
62.69,9.733250907,9.191355065,9.452641237,2.372559589,1.290425421,2.319954906
62.7,9.732369107,9.190053686,9.451486341,2.373074637,1.290744503,2.320349286
62.71,9.731487424,9.188752441,9.450331556,2.373588774,1.291063114,2.320742821
62.72,9.730605861,9.187451331,9.449176883,2.374102003,1.291381254,2.321135509
62.73,9.729724417,9.186150356,9.448022321,2.374614324,1.291698923,2.321527354
62.74,9.728843092,9.184849517,9.44686787,2.375125737,1.292016122,2.321918354
62.75,9.727961886,9.183548812,9.445713532,2.375636244,1.292332851,2.322308512
62.76,9.727080799,9.182248244,9.444559306,2.376145845,1.29264911,2.322697829
62.77,9.726199832,9.180947811,9.443405192,2.376654541,1.292964901,2.323086305
62.78,9.725318984,9.179647514,9.44225119,2.377162333,1.293280223,2.323473941
62.79,9.724438255,9.178347353,9.441097302,2.377669222,1.293595077,2.323860739
62.8,9.723557646,9.177047329,9.439943526,2.378175209,1.293909464,2.324246699
62.81,9.722677157,9.175747442,9.438789864,2.378680295,1.294223383,2.324631823
62.82,9.721796787,9.174447691,9.437636314,2.379184479,1.294536835,2.325016111
62.83,9.720916537,9.173148077,9.436482879,2.379687765,1.294849821,2.325399564
62.84,9.720036407,9.171848601,9.435329557,2.380190151,1.295162341,2.325782184
62.85,9.719156398,9.170549262,9.434176349,2.380691639,1.295474395,2.32616397
62.86,9.718276508,9.169250061,9.433023255,2.38119223,1.295785984,2.326544926
62.87,9.717396738,9.167950997,9.431870275,2.381691925,1.296097108,2.32692505
62.88,9.716517089,9.166652072,9.43071741,2.382190724,1.296407768,2.327304345
62.89,9.71563756,9.165353284,9.42956466,2.382688628,1.296717964,2.32768281
62.9,9.714758151,9.164054636,9.428412025,2.383185639,1.297027697,2.328060448
62.91,9.713878863,9.162756125,9.427259505,2.383681756,1.297336966,2.32843726
62.92,9.712999696,9.161457754,9.4261071,2.384176982,1.297645773,2.328813245
62.93,9.712120649,9.160159522,9.424954811,2.384671316,1.297954118,2.329188405
62.94,9.711241723,9.158861428,9.423802638,2.38516476,1.298262001,2.329562742
62.95,9.710362918,9.157563475,9.42265058,2.385657314,1.298569422,2.329936256
62.96,9.709484234,9.15626566,9.421498639,2.386148979,1.298876382,2.330308947
62.97,9.70860567,9.154967986,9.420346814,2.386639756,1.299182882,2.330680818
62.98,9.707727228,9.153670451,9.419195105,2.387129646,1.299488921,2.331051868
62.99,9.706848907,9.152373057,9.418043513,2.38761865,1.299794501,2.3314221
63,9.705970708,9.151075803,9.416892038,2.388106768,1.300099621,2.331791513
63.01,9.705092629,9.14977869,9.41574068,2.388594001,1.300404283,2.332160109
63.02,9.704214672,9.148481717,9.41458944,2.389080351,1.300708486,2.332527889
63.03,9.703336837,9.147184885,9.413438317,2.389565818,1.301012231,2.332894854
63.04,9.702459123,9.145888195,9.412287312,2.390050402,1.301315518,2.333261005
63.05,9.701581531,9.144591645,9.411136424,2.390534106,1.301618348,2.333626342
63.06,9.70070406,9.143295238,9.409985655,2.391016928,1.301920721,2.333990867
63.07,9.699826711,9.141998972,9.408835004,2.391498871,1.302222637,2.33435458
63.08,9.698949485,9.140702847,9.407684471,2.391979936,1.302524097,2.334717483
63.09,9.69807238,9.139406865,9.406534057,2.392460122,1.302825102,2.335079577
63.1,9.697195397,9.138111025,9.405383762,2.392939431,1.303125652,2.335440862
63.11,9.696318536,9.136815328,9.404233586,2.393417863,1.303425746,2.335801339
63.12,9.695441798,9.135519773,9.403083529,2.39389542,1.303725387,2.33616101
63.13,9.694565182,9.134224361,9.401933591,2.394372102,1.304024573,2.336519875
63.14,9.693688688,9.132929092,9.400783773,2.394847911,1.304323305,2.336877935
63.15,9.692812316,9.131633967,9.399634075,2.395322846,1.304621585,2.337235192
63.16,9.691936067,9.130338984,9.398484497,2.395796909,1.304919412,2.337591646
63.17,9.691059941,9.129044145,9.397335039,2.3962701,1.305216786,2.337947297
63.18,9.690183938,9.12774945,9.396185701,2.396742421,1.305513708,2.338302148
63.19,9.689308057,9.126454899,9.395036484,2.397213872,1.305810179,2.338656199
63.2,9.688432299,9.125160492,9.393887387,2.397684454,1.306106198,2.339009451
63.21,9.687556663,9.12386623,9.392738412,2.398154168,1.306401767,2.339361905
63.22,9.686681151,9.122572111,9.391589557,2.398623015,1.306696886,2.339713562
63.23,9.685805762,9.121278138,9.390440824,2.399090995,1.306991554,2.340064422
63.24,9.684930496,9.119984309,9.389292212,2.399558109,1.307285773,2.340414487
63.25,9.684055353,9.118690626,9.388143722,2.400024358,1.307579543,2.340763758
63.26,9.683180334,9.117397087,9.386995354,2.400489743,1.307872864,2.341112235
63.27,9.682305437,9.116103694,9.385847107,2.400954265,1.308165737,2.34145992
63.28,9.681430665,9.114810447,9.384698983,2.401417925,1.308458162,2.341806813
63.29,9.680556015,9.113517345,9.383550981,2.401880722,1.308750139,2.342152916
63.3,9.679681489,9.112224389,9.382403102,2.402342659,1.309041669,2.342498229
63.31,9.678807087,9.11093158,9.381255346,2.402803736,1.309332752,2.342842753
63.32,9.677932809,9.109638916,9.380107712,2.403263954,1.30962339,2.34318649
63.33,9.677058654,9.108346399,9.378960201,2.403723313,1.309913581,2.343529439
63.34,9.676184623,9.107054029,9.377812814,2.404181814,1.310203326,2.343871603
63.35,9.675310717,9.105761806,9.37666555,2.404639459,1.310492627,2.344212981
63.36,9.674436934,9.10446973,9.37551841,2.405096248,1.310781483,2.344553576
63.37,9.673563275,9.1031778,9.374371394,2.405552181,1.311069895,2.344893387
63.38,9.67268974,9.101886019,9.373224501,2.40600726,1.311357862,2.345232416
63.39,9.67181633,9.100594384,9.372077733,2.406461486,1.311645386,2.345570663
63.4,9.670943044,9.099302898,9.370931089,2.406914858,1.311932467,2.345908131
63.41,9.670069882,9.098011559,9.36978457,2.407367379,1.312219106,2.346244818
63.42,9.669196845,9.096720369,9.368638175,2.407819049,1.312505302,2.346580728
63.43,9.668323932,9.095429327,9.367491905,2.408269868,1.312791056,2.346915859
63.44,9.667451143,9.094138433,9.36634576,2.408719837,1.313076368,2.347250214
63.45,9.66657848,9.092847687,9.365199741,2.409168958,1.31336124,2.347583793
63.46,9.665705941,9.091557091,9.364053847,2.409617231,1.31364567,2.347916597
63.47,9.664833526,9.090266643,9.362908078,2.410064656,1.313929661,2.348248627
63.48,9.663961237,9.088976345,9.361762435,2.410511235,1.314213211,2.348579884
63.49,9.663089073,9.087686196,9.360616918,2.410956969,1.314496322,2.348910369
63.5,9.662217033,9.086396196,9.359471527,2.411401858,1.314778994,2.349240082
63.51,9.661345119,9.085106346,9.358326263,2.411845902,1.315061227,2.349569025
63.52,9.660473329,9.083816646,9.357181125,2.412289104,1.315343021,2.349897199
63.53,9.659601665,9.082527096,9.356036113,2.412731463,1.315624378,2.350224605
63.54,9.658730126,9.081237696,9.354891228,2.41317298,1.315905297,2.350551242
63.55,9.657858713,9.079948446,9.35374647,2.413613657,1.316185779,2.350877113
63.56,9.656987425,9.078659347,9.35260184,2.414053494,1.316465824,2.351202218
63.57,9.656116262,9.077370398,9.351457336,2.414492491,1.316745433,2.351526559
63.58,9.655245225,9.0760816,9.35031296,2.41493065,1.317024606,2.351850135
63.59,9.654374313,9.074792953,9.349168712,2.415367971,1.317303343,2.352172948
63.6,9.653503527,9.073504458,9.348024591,2.415804456,1.317581645,2.352494999
63.61,9.652632867,9.072216114,9.346880599,2.416240104,1.317859513,2.352816289
63.62,9.651762332,9.070927921,9.345736735,2.416674917,1.318136945,2.353136818
63.63,9.650891924,9.06963988,9.344592998,2.417108895,1.318413944,2.353456588
63.64,9.650021641,9.068351991,9.343449391,2.41754204,1.318690509,2.353775599
63.65,9.649151484,9.067064253,9.342305912,2.417974352,1.318966641,2.354093852
63.66,9.648281453,9.065776668,9.341162562,2.418405832,1.31924234,2.354411349
63.67,9.647411549,9.064489236,9.34001934,2.41883648,1.319517607,2.35472809
63.68,9.64654177,9.063201955,9.338876248,2.419266298,1.319792441,2.355044076
63.69,9.645672118,9.061914828,9.337733285,2.419695285,1.320066844,2.355359307
63.7,9.644802592,9.060627853,9.336590452,2.420123444,1.320340816,2.355673786
63.71,9.643933192,9.059341031,9.335447749,2.420550775,1.320614356,2.355987512
63.72,9.643063919,9.058054363,9.334305175,2.420977278,1.320887466,2.356300486
63.73,9.642194773,9.056767848,9.333162731,2.421402955,1.321160146,2.356612711
63.74,9.641325752,9.055481486,9.332020417,2.421827805,1.321432396,2.356924185
63.75,9.640456859,9.054195278,9.330878234,2.422251831,1.321704217,2.357234911
63.76,9.639588092,9.052909224,9.329736181,2.422675032,1.321975609,2.357544888
63.77,9.638719452,9.051623323,9.328594258,2.42309741,1.322246572,2.357854119
63.78,9.637850939,9.050337577,9.327452467,2.423518965,1.322517107,2.358162604
63.79,9.636982552,9.049051986,9.326310806,2.423939698,1.322787215,2.358470343
63.8,9.636114293,9.047766548,9.325169276,2.424359609,1.323056895,2.358777338
63.81,9.63524616,9.046481266,9.324027878,2.4247787,1.323326147,2.359083589
63.82,9.634378155,9.045196138,9.322886611,2.425196972,1.323594974,2.359389098
63.83,9.633510276,9.043911165,9.321745476,2.425614425,1.323863373,2.359693865
63.84,9.632642525,9.042626347,9.320604472,2.426031059,1.324131347,2.359997891
63.85,9.631774901,9.041341684,9.319463601,2.426446876,1.324398896,2.360301178
63.86,9.630907404,9.040057177,9.318322861,2.426861877,1.324666019,2.360603725
63.87,9.630040035,9.038772826,9.317182254,2.427276061,1.324932718,2.360905534
63.88,9.629172793,9.03748863,9.316041779,2.427689431,1.325198992,2.361206605
63.89,9.628305678,9.03620459,9.314901436,2.428101986,1.325464843,2.36150694
63.9,9.627438691,9.034920706,9.313761227,2.428513728,1.325730269,2.36180654
63.91,9.626571832,9.033636978,9.31262115,2.428924657,1.325995273,2.362105404
63.92,9.6257051,9.032353407,9.311481206,2.429334775,1.326259854,2.362403535
63.93,9.624838496,9.031069992,9.310341395,2.429744081,1.326524012,2.362700933
63.94,9.623972019,9.029786734,9.309201718,2.430152576,1.326787748,2.362997599
63.95,9.623105671,9.028503633,9.308062174,2.430560262,1.327051062,2.363293533
63.96,9.62223945,9.027220689,9.306922764,2.430967139,1.327313956,2.363588737
63.97,9.621373357,9.025937902,9.305783487,2.431373208,1.327576428,2.363883212
63.98,9.620507393,9.024655272,9.304644345,2.431778469,1.32783848,2.364176958
63.99,9.619641556,9.0233728,9.303505337,2.432182924,1.328100111,2.364469976
64,9.618775847,9.022090486,9.302366462,2.432586573,1.328361323,2.364762267
64.01,9.617910267,9.020808329,9.301227723,2.432989417,1.328622116,2.365053832
64.02,9.617044814,9.01952633,9.300089117,2.433391456,1.328882489,2.365344671
64.03,9.61617949,9.018244489,9.298950647,2.433792692,1.329142444,2.365634787
64.04,9.615314295,9.016962807,9.297812311,2.434193125,1.32940198,2.365924179
64.05,9.614449227,9.015681282,9.296674111,2.434592757,1.329661099,2.366212848
64.06,9.613584289,9.014399917,9.295536045,2.434991586,1.3299198,2.366500795
64.07,9.612719478,9.01311871,9.294398115,2.435389616,1.330178084,2.366788022
64.08,9.611854796,9.011837662,9.293260321,2.435786845,1.330435951,2.367074528
64.09,9.610990243,9.010556773,9.292122662,2.436183276,1.330693402,2.367360315
64.1,9.610125819,9.009276043,9.290985139,2.436578908,1.330950437,2.367645384
64.11,9.609261523,9.007995472,9.289847751,2.436973743,1.331207056,2.367929735
64.12,9.608397356,9.006715061,9.2887105,2.437367781,1.33146326,2.36821337
64.13,9.607533317,9.005434809,9.287573385,2.437761023,1.331719049,2.368496288
64.14,9.606669408,9.004154717,9.286436407,2.438153469,1.331974423,2.368778492
64.15,9.605805627,9.002874785,9.285299565,2.438545122,1.332229383,2.369059982
64.16,9.604941976,9.001595013,9.284162859,2.43893598,1.33248393,2.369340758
64.17,9.604078453,9.000315402,9.283026291,2.439326046,1.332738063,2.369620822
64.18,9.60321506,8.99903595,9.281889859,2.439715319,1.332991784,2.369900174
