time_total,Glucose_max,Glucose_min,Glucose_opt,Insulin_max,Insulin_min,Insulin_opt
13.44,9.760424358,9.058104413,9.124162994,1.239219809,1.239219809,2.344314718
13.45,9.759086182,9.056531693,9.122613714,1.239589999,1.239589999,2.344799762
13.46,9.75774785,9.054959172,9.121064687,1.239959654,1.239959654,2.345283742
13.47,9.756409363,9.053386849,9.119515911,1.240328775,1.240328775,2.345766657
13.48,9.755070722,9.051814724,9.117967389,1.240697363,1.240697363,2.34624851
13.49,9.753731928,9.050242797,9.116419119,1.241065418,1.241065418,2.346729301
13.5,9.75239298,9.04867107,9.114871103,1.24143294,1.24143294,2.347209033
13.51,9.751053881,9.047099543,9.113323341,1.24179993,1.24179993,2.347687705
13.52,9.74971463,9.045528215,9.111775833,1.242166388,1.242166388,2.34816532
13.53,9.748375228,9.043957087,9.110228579,1.242532316,1.242532316,2.348641878
13.54,9.747035676,9.04238616,9.10868158,1.242897712,1.242897712,2.349117381
13.55,9.745695974,9.040815433,9.107134836,1.243262579,1.243262579,2.34959183
13.56,9.744356124,9.039244908,9.105588348,1.243626916,1.243626916,2.350065226
13.57,9.743016125,9.037674584,9.104042115,1.243990723,1.243990723,2.35053757
13.58,9.741675979,9.036104462,9.102496139,1.244354002,1.244354002,2.351008865
13.59,9.740335686,9.034534543,9.100950419,1.244716753,1.244716753,2.35147911
13.6,9.738995247,9.032964826,9.099404956,1.245078975,1.245078975,2.351948307
13.61,9.737654662,9.031395312,9.09785975,1.245440671,1.245440671,2.352416457
13.62,9.736313932,9.029826001,9.096314802,1.245801839,1.245801839,2.352883562
13.63,9.734973058,9.028256894,9.094770112,1.246162481,1.246162481,2.353349623
13.64,9.73363204,9.026687991,9.093225679,1.246522597,1.246522597,2.35381464
13.65,9.73229088,9.025119292,9.091681506,1.246882188,1.246882188,2.354278616
13.66,9.730949577,9.023550797,9.090137591,1.247241253,1.247241253,2.354741551
13.67,9.729608133,9.021982508,9.088593935,1.247599794,1.247599794,2.355203447
13.68,9.728266547,9.020414424,9.087050539,1.247957811,1.247957811,2.355664304
13.69,9.726924821,9.018846546,9.085507403,1.248315304,1.248315304,2.356124125
13.7,9.725582956,9.017278874,9.083964527,1.248672275,1.248672275,2.356582909
13.71,9.724240951,9.015711408,9.082421911,1.249028722,1.249028722,2.357040659
13.72,9.722898808,9.014144149,9.080879557,1.249384647,1.249384647,2.357497376
13.73,9.721556527,9.012577096,9.079337463,1.249740051,1.249740051,2.35795306
13.74,9.72021411,9.011010251,9.077795631,1.250094933,1.250094933,2.358407713
13.75,9.718871555,9.009443614,9.076254061,1.250449294,1.250449294,2.358861337
13.76,9.717528865,9.007877185,9.074712753,1.250803135,1.250803135,2.359313931
13.77,9.71618604,9.006310964,9.073171708,1.251156456,1.251156456,2.359765499
13.78,9.71484308,9.004744952,9.071630925,1.251509257,1.251509257,2.36021604
13.79,9.713499987,9.003179149,9.070090406,1.25186154,1.25186154,2.360665556
13.8,9.71215676,9.001613555,9.06855015,1.252213304,1.252213304,2.361114048
13.81,9.7108134,9.000048171,9.067010157,1.25256455,1.25256455,2.361561518
13.82,9.709469909,8.998482997,9.065470429,1.252915278,1.252915278,2.362007966
13.83,9.708126286,8.996918033,9.063930965,1.253265489,1.253265489,2.362453393
13.84,9.706782533,8.99535328,9.062391766,1.253615184,1.253615184,2.362897802
13.85,9.705438649,8.993788738,9.060852832,1.253964362,1.253964362,2.363341193
13.86,9.704094637,8.992224407,9.059314164,1.254313025,1.254313025,2.363783567
13.87,9.702750495,8.990660288,9.057775761,1.254661172,1.254661172,2.364224925
13.88,9.701406225,8.98909638,9.056237623,1.255008804,1.255008804,2.364665269
13.89,9.700061828,8.987532685,9.054699753,1.255355922,1.255355922,2.3651046
13.9,9.698717304,8.985969203,9.053162148,1.255702526,1.255702526,2.365542919
13.91,9.697372653,8.984405933,9.051624811,1.256048617,1.256048617,2.365980227
13.92,9.696027877,8.982842877,9.050087741,1.256394194,1.256394194,2.366416526
13.93,9.694682976,8.981280034,9.048550939,1.256739259,1.256739259,2.366851815
13.94,9.693337951,8.979717405,9.047014404,1.257083812,1.257083812,2.367286098
13.95,9.691992802,8.97815499,9.045478137,1.257427853,1.257427853,2.367719374
13.96,9.69064753,8.97659279,9.043942139,1.257771383,1.257771383,2.368151646
13.97,9.689302135,8.975030805,9.04240641,1.258114402,1.258114402,2.368582913
13.98,9.687956619,8.973469034,9.040870949,1.258456911,1.258456911,2.369013178
13.99,9.686610981,8.971907479,9.039335758,1.25879891,1.25879891,2.369442442
14,9.685265223,8.97034614,9.037800837,1.2591404,1.2591404,2.369870705
14.01,9.683919344,8.968785017,9.036266185,1.259481381,1.259481381,2.370297969
14.02,9.682573347,8.967224111,9.034731804,1.259821853,1.259821853,2.370724235
14.03,9.681227231,8.965663421,9.033197694,1.260161817,1.260161817,2.371149505
14.04,9.679880996,8.964102948,9.031663854,1.260501274,1.260501274,2.371573778
14.05,9.678534644,8.962542692,9.030130285,1.260840224,1.260840224,2.371997057
14.06,9.677188176,8.960982654,9.028596988,1.261178666,1.261178666,2.372419343
14.07,9.675841591,8.959422834,9.027063962,1.261516603,1.261516603,2.372840637
14.08,9.67449489,8.957863232,9.025531209,1.261854034,1.261854034,2.37326094
14.09,9.673148074,8.956303849,9.023998728,1.26219096,1.26219096,2.373680252
14.1,9.671801144,8.954744685,9.022466519,1.26252738,1.26252738,2.374098576
14.11,9.670454101,8.953185739,9.020934584,1.262863297,1.262863297,2.374515913
14.12,9.669106944,8.951627013,9.019402921,1.263198709,1.263198709,2.374932263
14.13,9.667759674,8.950068507,9.017871532,1.263533618,1.263533618,2.375347628
14.14,9.666412293,8.948510221,9.016340417,1.263868023,1.263868023,2.375762009
14.15,9.6650648,8.946952156,9.014809576,1.264201927,1.264201927,2.376175406
14.16,9.663717197,8.945394311,9.013279009,1.264535327,1.264535327,2.376587822
14.17,9.662369483,8.943836687,9.011748717,1.264868227,1.264868227,2.376999258
14.18,9.66102166,8.942279284,9.010218699,1.265200625,1.265200625,2.377409713
14.19,9.659673728,8.940722103,9.008688957,1.265532522,1.265532522,2.377819191
14.2,9.658325688,8.939165144,9.00715949,1.265863918,1.265863918,2.378227691
14.21,9.65697754,8.937608407,9.0056303,1.266194815,1.266194815,2.378635215
14.22,9.655629285,8.936051892,9.004101385,1.266525212,1.266525212,2.379041764
14.23,9.654280924,8.934495601,9.002572746,1.26685511,1.26685511,2.379447339
14.24,9.652932457,8.932939532,9.001044384,1.26718451,1.26718451,2.379851942
14.25,9.651583884,8.931383687,8.999516299,1.267513411,1.267513411,2.380255573
14.26,9.650235207,8.929828065,8.997988491,1.267841815,1.267841815,2.380658233
14.27,9.648886426,8.928272667,8.99646096,1.268169721,1.268169721,2.381059924
14.28,9.647537542,8.926717493,8.994933708,1.268497131,1.268497131,2.381460647
14.29,9.646188554,8.925162544,8.993406733,1.268824044,1.268824044,2.381860404
14.3,9.644839465,8.92360782,8.991880036,1.269150461,1.269150461,2.382259194
14.31,9.643490274,8.922053321,8.990353618,1.269476383,1.269476383,2.382657019
14.32,9.642140981,8.920499047,8.988827479,1.269801809,1.269801809,2.383053881
14.33,9.640791589,8.918944999,8.987301618,1.270126741,1.270126741,2.38344978
14.34,9.639442096,8.917391177,8.985776037,1.270451179,1.270451179,2.383844718
14.35,9.638092504,8.915837581,8.984250736,1.270775123,1.270775123,2.384238695
14.36,9.636742814,8.914284211,8.982725715,1.271098574,1.271098574,2.384631714
14.37,9.635393025,8.912731069,8.981200973,1.271421532,1.271421532,2.385023774
14.38,9.634043139,8.911178153,8.979676512,1.271743997,1.271743997,2.385414878
14.39,9.632693157,8.909625465,8.978152332,1.27206597,1.27206597,2.385805025
14.4,9.631343077,8.908073005,8.976628433,1.272387452,1.272387452,2.386194218
14.41,9.629992903,8.906520772,8.975104814,1.272708443,1.272708443,2.386582458
14.42,9.628642633,8.904968768,8.973581478,1.273028943,1.273028943,2.386969745
14.43,9.627292268,8.903416992,8.972058423,1.273348953,1.273348953,2.38735608
14.44,9.62594181,8.901865446,8.97053565,1.273668473,1.273668473,2.387741466
14.45,9.624591258,8.900314128,8.969013159,1.273987504,1.273987504,2.388125902
14.46,9.623240614,8.898763039,8.967490951,1.274306045,1.274306045,2.388509391
14.47,9.621889878,8.897212181,8.965969025,1.274624099,1.274624099,2.388891932
14.48,9.620539049,8.895661552,8.964447383,1.274941664,1.274941664,2.389273528
14.49,9.61918813,8.894111153,8.962926023,1.275258741,1.275258741,2.389654179
14.5,9.617837121,8.892560985,8.961404948,1.275575332,1.275575332,2.390033886
14.51,9.616486022,8.891011048,8.959884156,1.275891435,1.275891435,2.390412651
14.52,9.615134833,8.889461341,8.958363648,1.276207053,1.276207053,2.390790475
14.53,9.613783556,8.887911866,8.956843424,1.276522184,1.276522184,2.391167358
14.54,9.612432191,8.886362622,8.955323485,1.27683683,1.27683683,2.391543302
14.55,9.611080738,8.884813611,8.953803831,1.277150991,1.277150991,2.391918308
14.56,9.609729198,8.883264831,8.952284462,1.277464667,1.277464667,2.392292377
14.57,9.608377572,8.881716284,8.950765378,1.27777786,1.27777786,2.39266551
14.58,9.607025861,8.880167969,8.94924658,1.278090568,1.278090568,2.393037709
14.59,9.605674064,8.878619888,8.947728067,1.278402793,1.278402793,2.393408974
14.6,9.604322182,8.877072039,8.946209841,1.278714536,1.278714536,2.393779306
14.61,9.602970217,8.875524424,8.9446919,1.279025796,1.279025796,2.394148706
14.62,9.601618168,8.873977043,8.943174247,1.279336573,1.279336573,2.394517177
14.63,9.600266036,8.872429896,8.94165688,1.27964687,1.27964687,2.394884718
14.64,9.598913822,8.870882983,8.9401398,1.279956685,1.279956685,2.39525133
14.65,9.597561526,8.869336304,8.938623007,1.280266019,1.280266019,2.395617016
14.66,9.596209149,8.867789861,8.937106502,1.280574874,1.280574874,2.395981776
14.67,9.594856691,8.866243652,8.935590285,1.280883248,1.280883248,2.39634561
14.68,9.593504153,8.864697679,8.934074356,1.281191143,1.281191143,2.396708521
14.69,9.592151536,8.863151941,8.932558714,1.281498559,1.281498559,2.397070509
14.7,9.59079884,8.861606439,8.931043362,1.281805496,1.281805496,2.397431575
14.71,9.589446066,8.860061173,8.929528298,1.282111956,1.282111956,2.397791721
14.72,9.588093214,8.858516144,8.928013523,1.282417937,1.282417937,2.398150947
14.73,9.586740285,8.856971351,8.926499037,1.282723441,1.282723441,2.398509254
14.74,9.585387279,8.855426795,8.924984841,1.283028469,1.283028469,2.398866644
14.75,9.584034197,8.853882476,8.923470934,1.28333302,1.28333302,2.399223118
14.76,9.582681039,8.852338395,8.921957317,1.283637094,1.283637094,2.399578676
14.77,9.581327807,8.850794551,8.920443991,1.283940694,1.283940694,2.399933321
14.78,9.579974501,8.849250945,8.918930954,1.284243818,1.284243818,2.400287052
14.79,9.57862112,8.847707577,8.917418209,1.284546467,1.284546467,2.400639871
14.8,9.577267666,8.846164448,8.915905754,1.284848643,1.284848643,2.400991779
14.81,9.57591414,8.844621558,8.91439359,1.285150344,1.285150344,2.401342778
14.82,9.574560542,8.843078906,8.912881717,1.285451572,1.285451572,2.401692867
14.83,9.573206872,8.841536493,8.911370136,1.285752326,1.285752326,2.402042049
14.84,9.571853131,8.839994321,8.909858847,1.286052608,1.286052608,2.402390324
14.85,9.570499319,8.838452387,8.90834785,1.286352418,1.286352418,2.402737693
14.86,9.569145438,8.836910694,8.906837144,1.286651756,1.286651756,2.403084158
14.87,9.567791487,8.835369241,8.905326732,1.286950623,1.286950623,2.403429719
14.88,9.566437468,8.833828028,8.903816612,1.287249019,1.287249019,2.403774378
14.89,9.56508338,8.832287056,8.902306784,1.287546944,1.287546944,2.404118135
14.9,9.563729225,8.830746325,8.90079725,1.2878444,1.2878444,2.404460993
14.91,9.562375002,8.829205835,8.89928801,1.288141385,1.288141385,2.40480295
14.92,9.561020713,8.827665586,8.897779062,1.288437902,1.288437902,2.40514401
14.93,9.559666358,8.82612558,8.896270409,1.288733949,1.288733949,2.405484173
14.94,9.558311937,8.824585815,8.894762049,1.289029528,1.289029528,2.405823439
14.95,9.556957452,8.823046292,8.893253984,1.289324639,1.289324639,2.40616181
14.96,9.555602902,8.821507012,8.891746213,1.289619283,1.289619283,2.406499287
14.97,9.554248289,8.819967974,8.890238737,1.289913459,1.289913459,2.406835872
14.98,9.552893612,8.81842918,8.888731556,1.290207169,1.290207169,2.407171564
14.99,9.551538872,8.816890628,8.887224669,1.290500412,1.290500412,2.407506366
15,9.55018407,8.81535232,8.885718078,1.290793189,1.290793189,2.407840278
15.01,9.548829207,8.813814255,8.884211783,1.291085501,1.291085501,2.408173301
15.02,9.547474283,8.812276435,8.882705783,1.291377348,1.291377348,2.408505436
15.03,9.546119298,8.810738858,8.881200079,1.29166873,1.29166873,2.408836685
15.04,9.544764253,8.809201526,8.879694671,1.291959648,1.291959648,2.409167047
15.05,9.543409148,8.807664438,8.87818956,1.292250102,1.292250102,2.409496526
15.06,9.542053985,8.806127595,8.876684745,1.292540093,1.292540093,2.409825121
15.07,9.540698763,8.804590998,8.875180227,1.29282962,1.29282962,2.410152833
15.08,9.539343483,8.803054645,8.873676006,1.293118685,1.293118685,2.410479664
15.09,9.537988146,8.801518538,8.872172082,1.293407288,1.293407288,2.410805614
15.1,9.536632753,8.799982677,8.870668456,1.293695429,1.293695429,2.411130685
15.11,9.535277303,8.798447062,8.869165127,1.293983109,1.293983109,2.411454878
15.12,9.533921797,8.796911693,8.867662096,1.294270328,1.294270328,2.411778193
15.13,9.532566237,8.795376571,8.866159363,1.294557087,1.294557087,2.412100632
15.14,9.531210621,8.793841695,8.864656928,1.294843385,1.294843385,2.412422196
15.15,9.529854952,8.792307066,8.863154792,1.295129223,1.295129223,2.412742886
15.16,9.528499229,8.790772685,8.861652954,1.295414603,1.295414603,2.413062702
15.17,9.527143453,8.78923855,8.860151416,1.295699523,1.295699523,2.413381646
15.18,9.525787624,8.787704664,8.858650176,1.295983985,1.295983985,2.413699719
15.19,9.524431744,8.786171025,8.857149235,1.296267989,1.296267989,2.414016922
15.2,9.523075812,8.784637635,8.855648594,1.296551535,1.296551535,2.414333256
15.21,9.52171983,8.783104492,8.854148253,1.296834624,1.296834624,2.414648721
15.22,9.520363797,8.781571599,8.852648211,1.297117256,1.297117256,2.41496332
15.23,9.519007714,8.780038954,8.85114847,1.297399432,1.297399432,2.415277053
15.24,9.517651581,8.778506558,8.849649029,1.297681152,1.297681152,2.41558992
15.25,9.516295401,8.776974411,8.848149888,1.297962416,1.297962416,2.415901924
15.26,9.514939171,8.775442514,8.846651048,1.298243225,1.298243225,2.416213065
15.27,9.513582894,8.773910866,8.845152508,1.298523579,1.298523579,2.416523343
15.28,9.51222657,8.772379468,8.84365427,1.298803479,1.298803479,2.416832761
15.29,9.5108702,8.770848321,8.842156333,1.299082924,1.299082924,2.417141319
15.3,9.509513783,8.769317423,8.840658697,1.299361917,1.299361917,2.417449018
15.31,9.50815732,8.767786777,8.839161363,1.299640456,1.299640456,2.417755859
15.32,9.506800813,8.766256381,8.837664331,1.299918542,1.299918542,2.418061843
15.33,9.50544426,8.764726236,8.836167601,1.300196176,1.300196176,2.418366971
15.34,9.504087664,8.763196342,8.834671173,1.300473358,1.300473358,2.418671244
15.35,9.502731024,8.7616667,8.833175047,1.300750089,1.300750089,2.418974664
15.36,9.501374341,8.76013731,8.831679224,1.301026368,1.301026368,2.419277231
15.37,9.500017616,8.758608171,8.830183704,1.301302197,1.301302197,2.419578945
15.38,9.498660849,8.757079284,8.828688486,1.301577575,1.301577575,2.419879809
15.39,9.49730404,8.75555065,8.827193572,1.301852503,1.301852503,2.420179824
15.4,9.49594719,8.754022269,8.825698961,1.302126982,1.302126982,2.420478989
15.41,9.4945903,8.75249414,8.824204654,1.302401012,1.302401012,2.420777306
15.42,9.49323337,8.750966264,8.82271065,1.302674593,1.302674593,2.421074777
15.43,9.491876401,8.749438641,8.82121695,1.302947726,1.302947726,2.421371402
15.44,9.490519392,8.747911272,8.819723554,1.303220411,1.303220411,2.421667182
15.45,9.489162346,8.746384156,8.818230463,1.303492648,1.303492648,2.421962118
15.46,9.487805261,8.744857294,8.816737675,1.303764438,1.303764438,2.422256211
15.47,9.486448139,8.743330686,8.815245193,1.304035782,1.304035782,2.422549463
15.48,9.48509098,8.741804333,8.813753015,1.304306679,1.304306679,2.422841873
15.49,9.483733785,8.740278233,8.812261142,1.304577131,1.304577131,2.423133444
15.5,9.482376554,8.738752389,8.810769575,1.304847136,1.304847136,2.423424176
15.51,9.481019288,8.737226799,8.809278312,1.305116697,1.305116697,2.42371407
15.52,9.479661987,8.735701465,8.807787356,1.305385813,1.305385813,2.424003127
15.53,9.478304652,8.734176386,8.806296705,1.305654485,1.305654485,2.424291349
15.54,9.476947283,8.732651562,8.804806359,1.305922713,1.305922713,2.424578735
15.55,9.47558988,8.731126994,8.80331632,1.306190497,1.306190497,2.424865287
15.56,9.474232445,8.729602682,8.801826587,1.306457838,1.306457838,2.425151007
15.57,9.472874978,8.728078626,8.800337161,1.306724736,1.306724736,2.425435894
15.58,9.471517478,8.726554827,8.798848041,1.306991193,1.306991193,2.425719951
15.59,9.470159948,8.725031284,8.797359227,1.307257207,1.307257207,2.426003178
15.6,9.468802387,8.723507997,8.795870721,1.307522779,1.307522779,2.426285575
15.61,9.467444795,8.721984968,8.794382522,1.307787911,1.307787911,2.426567145
15.62,9.466087174,8.720462196,8.79289463,1.308052602,1.308052602,2.426847888
15.63,9.464729523,8.718939681,8.791407045,1.308316852,1.308316852,2.427127804
15.64,9.463371844,8.717417424,8.789919768,1.308580663,1.308580663,2.427406896
15.65,9.462014136,8.715895425,8.788432799,1.308844034,1.308844034,2.427685163
15.66,9.460656401,8.714373683,8.786946138,1.309106966,1.309106966,2.427962607
15.67,9.459298638,8.7128522,8.785459785,1.309369459,1.309369459,2.428239229
15.68,9.457940849,8.711330975,8.78397374,1.309631513,1.309631513,2.42851503
15.69,9.456583033,8.709810009,8.782488003,1.30989313,1.30989313,2.428790011
15.7,9.455225192,8.708289301,8.781002575,1.310154309,1.310154309,2.429064172
15.71,9.453867325,8.706768853,8.779517456,1.310415051,1.310415051,2.429337515
15.72,9.452509434,8.705248663,8.778032646,1.310675356,1.310675356,2.429610041
15.73,9.451151518,8.703728733,8.776548145,1.310935225,1.310935225,2.429881751
15.74,9.449793578,8.702209062,8.775063953,1.311194658,1.311194658,2.430152645
15.75,9.448435615,8.700689652,8.773580071,1.311453655,1.311453655,2.430422725
15.76,9.447077629,8.699170501,8.772096498,1.311712217,1.311712217,2.430691991
15.77,9.445719621,8.69765161,8.770613236,1.311970344,1.311970344,2.430960445
15.78,9.444361591,8.69613298,8.769130282,1.312228036,1.312228036,2.431228087
15.79,9.44300354,8.69461461,8.76764764,1.312485295,1.312485295,2.431494919
15.8,9.441645468,8.693096501,8.766165307,1.31274212,1.31274212,2.431760941
15.81,9.440287375,8.691578653,8.764683285,1.312998511,1.312998511,2.432026155
15.82,9.438929263,8.690061066,8.763201573,1.31325447,1.31325447,2.432290561
15.83,9.437571131,8.68854374,8.761720172,1.313509996,1.313509996,2.43255416
15.84,9.43621298,8.687026676,8.760239082,1.31376509,1.31376509,2.432816954
15.85,9.434854811,8.685509873,8.758758302,1.314019753,1.314019753,2.433078942
15.86,9.433496624,8.683993332,8.757277835,1.314273984,1.314273984,2.433340127
15.87,9.432138419,8.682477054,8.755797678,1.314527784,1.314527784,2.433600509
15.88,9.430780198,8.680961037,8.754317833,1.314781153,1.314781153,2.433860089
15.89,9.42942196,8.679445284,8.752838299,1.315034092,1.315034092,2.434118868
15.9,9.428063706,8.677929792,8.751359078,1.315286602,1.315286602,2.434376847
15.91,9.426705436,8.676414564,8.749880168,1.315538682,1.315538682,2.434634027
15.92,9.425347151,8.674899598,8.748401571,1.315790333,1.315790333,2.434890409
15.93,9.423988852,8.673384896,8.746923285,1.316041556,1.316041556,2.435145994
15.94,9.422630539,8.671870457,8.745445312,1.31629235,1.31629235,2.435400782
15.95,9.421272212,8.670356282,8.743967652,1.316542716,1.316542716,2.435654775
15.96,9.419913872,8.66884237,8.742490305,1.316792655,1.316792655,2.435907974
15.97,9.418555519,8.667328723,8.74101327,1.317042167,1.317042167,2.436160379
15.98,9.417197154,8.665815339,8.739536548,1.317291252,1.317291252,2.436411992
15.99,9.415838777,8.66430222,8.73806014,1.317539911,1.317539911,2.436662813
16,9.414480389,8.662789365,8.736584045,1.317788144,1.317788144,2.436912844
16.01,9.413121991,8.661276775,8.735108263,1.318035951,1.318035951,2.437162085
16.02,9.411763582,8.65976445,8.733632795,1.318283333,1.318283333,2.437410537
16.03,9.410405163,8.658252389,8.73215764,1.31853029,1.31853029,2.437658202
16.04,9.409046735,8.656740594,8.7306828,1.318776823,1.318776823,2.437905079
16.05,9.407688298,8.655229065,8.729208273,1.319022932,1.319022932,2.438151171
16.06,9.406329852,8.653717801,8.727734061,1.319268617,1.319268617,2.438396478
16.07,9.404971399,8.652206802,8.726260163,1.319513879,1.319513879,2.438641001
16.08,9.403612938,8.65069607,8.72478658,1.319758718,1.319758718,2.438884741
16.09,9.40225447,8.649185604,8.723313311,1.320003134,1.320003134,2.439127698
16.1,9.400895996,8.647675404,8.721840357,1.320247129,1.320247129,2.439369875
16.11,9.399537516,8.64616547,8.720367718,1.320490701,1.320490701,2.439611271
16.12,9.39817903,8.644655803,8.718895394,1.320733853,1.320733853,2.439851887
16.13,9.396820539,8.643146403,8.717423385,1.320976583,1.320976583,2.440091725
16.14,9.395462043,8.64163727,8.715951691,1.321218893,1.321218893,2.440330786
16.15,9.394103543,8.640128404,8.714480313,1.321460782,1.321460782,2.44056907
16.16,9.392745039,8.638619805,8.713009251,1.321702252,1.321702252,2.440806578
16.17,9.391386532,8.637111474,8.711538504,1.321943302,1.321943302,2.441043312
16.18,9.390028022,8.63560341,8.710068073,1.322183933,1.322183933,2.441279272
16.19,9.38866951,8.634095615,8.708597958,1.322424145,1.322424145,2.441514459
16.2,9.387310996,8.632588087,8.707128159,1.322663939,1.322663939,2.441748873
16.21,9.385952481,8.631080828,8.705658677,1.322903315,1.322903315,2.441982517
16.22,9.384593964,8.629573836,8.70418951,1.323142273,1.323142273,2.442215391
16.23,9.383235448,8.628067114,8.702720661,1.323380814,1.323380814,2.442447495
16.24,9.381876931,8.62656066,8.701252128,1.323618939,1.323618939,2.442678831
16.25,9.380518414,8.625054475,8.699783912,1.323856646,1.323856646,2.4429094
16.26,9.379159899,8.623548559,8.698316013,1.324093938,1.324093938,2.443139202
16.27,9.377801384,8.622042912,8.696848431,1.324330814,1.324330814,2.443368239
16.28,9.376442872,8.620537535,8.695381166,1.324567275,1.324567275,2.44359651
16.29,9.375084361,8.619032427,8.693914219,1.324803321,1.324803321,2.443824019
16.3,9.373725854,8.617527589,8.692447589,1.325038952,1.325038952,2.444050764
16.31,9.372367349,8.616023021,8.690981276,1.325274169,1.325274169,2.444276747
16.32,9.371008849,8.614518722,8.689515282,1.325508972,1.325508972,2.44450197
16.33,9.369650352,8.613014694,8.688049605,1.325743361,1.325743361,2.444726432
16.34,9.36829186,8.611510937,8.686584246,1.325977338,1.325977338,2.444950135
16.35,9.366933372,8.610007449,8.685119206,1.326210901,1.326210901,2.445173079
16.36,9.365574891,8.608504233,8.683654483,1.326444053,1.326444053,2.445395267
16.37,9.364216415,8.607001287,8.682190079,1.326676792,1.326676792,2.445616697
16.38,9.362857945,8.605498613,8.680725994,1.32690912,1.32690912,2.445837372
16.39,9.361499482,8.60399621,8.679262227,1.327141036,1.327141036,2.446057293
16.4,9.360141026,8.602494078,8.677798778,1.327372542,1.327372542,2.44627646
16.41,9.358782578,8.600992217,8.676335649,1.327603637,1.327603637,2.446494873
16.42,9.357424138,8.599490628,8.674872839,1.327834322,1.327834322,2.446712535
16.43,9.356065707,8.597989311,8.673410348,1.328064597,1.328064597,2.446929446
16.44,9.354707284,8.596488266,8.671948176,1.328294463,1.328294463,2.447145606
16.45,9.353348872,8.594987493,8.670486323,1.32852392,1.32852392,2.447361017
16.46,9.351990468,8.593486993,8.66902479,1.328752968,1.328752968,2.44757568
16.47,9.350632076,8.591986765,8.667563576,1.328981608,1.328981608,2.447789595
16.48,9.349273694,8.590486809,8.666102683,1.32920984,1.32920984,2.448002763
16.49,9.347915323,8.588987126,8.664642109,1.329437664,1.329437664,2.448215186
16.5,9.346556964,8.587487717,8.663181855,1.329665082,1.329665082,2.448426864
16.51,9.345198617,8.58598858,8.661721921,1.329892092,1.329892092,2.448637798
16.52,9.343840283,8.584489717,8.660262307,1.330118696,1.330118696,2.448847989
16.53,9.342481961,8.582991126,8.658803014,1.330344894,1.330344894,2.449057438
16.54,9.341123653,8.58149281,8.657344041,1.330570686,1.330570686,2.449266145
16.55,9.339765359,8.579994767,8.655885388,1.330796073,1.330796073,2.449474112
16.56,9.338407079,8.578496998,8.654427056,1.331021055,1.331021055,2.44968134
16.57,9.337048814,8.576999503,8.652969045,1.331245632,1.331245632,2.449887828
16.58,9.335690564,8.575502283,8.651511355,1.331469805,1.331469805,2.45009358
16.59,9.33433233,8.574005336,8.650053986,1.331693574,1.331693574,2.450298594
16.6,9.332974112,8.572508664,8.648596938,1.331916939,1.331916939,2.450502872
16.61,9.33161591,8.571012267,8.647140212,1.332139901,1.332139901,2.450706415
16.62,9.330257725,8.569516145,8.645683806,1.332362461,1.332362461,2.450909224
16.63,9.328899558,8.568020297,8.644227722,1.332584618,1.332584618,2.451111299
16.64,9.327541408,8.566524724,8.64277196,1.332806373,1.332806373,2.451312642
16.65,9.326183277,8.565029427,8.641316519,1.333027726,1.333027726,2.451513254
16.66,9.324825164,8.563534405,8.6398614,1.333248678,1.333248678,2.451713134
16.67,9.32346707,8.562039659,8.638406603,1.333469229,1.333469229,2.451912285
16.68,9.322108996,8.560545188,8.636952129,1.33368938,1.33368938,2.452110707
16.69,9.320750941,8.559050993,8.635497976,1.33390913,1.33390913,2.452308401
16.7,9.319392907,8.557557074,8.634044145,1.33412848,1.33412848,2.452505367
16.71,9.318034894,8.556063432,8.632590637,1.33434743,1.33434743,2.452701607
16.72,9.316676902,8.554570065,8.631137451,1.334565982,1.334565982,2.452897122
16.73,9.315318932,8.553076975,8.629684588,1.334784135,1.334784135,2.453091912
16.74,9.313960984,8.551584161,8.628232047,1.335001889,1.335001889,2.453285978
16.75,9.312603058,8.550091624,8.626779829,1.335219245,1.335219245,2.453479321
16.76,9.311245156,8.548599364,8.625327934,1.335436203,1.335436203,2.453671943
16.77,9.309887276,8.547107381,8.623876362,1.335652764,1.335652764,2.453863843
16.78,9.308529421,8.545615675,8.622425114,1.335868928,1.335868928,2.454055023
16.79,9.307171589,8.544124247,8.620974188,1.336084695,1.336084695,2.454245483
16.8,9.305813783,8.542633095,8.619523585,1.336300066,1.336300066,2.454435225
16.81,9.304456001,8.541142222,8.618073306,1.336515041,1.336515041,2.454624249
16.82,9.303098245,8.539651626,8.616623351,1.336729621,1.336729621,2.454812556
16.83,9.301740515,8.538161308,8.615173719,1.336943805,1.336943805,2.455000148
16.84,9.300382811,8.536671267,8.613724411,1.337157594,1.337157594,2.455187024
16.85,9.299025133,8.535181505,8.612275426,1.337370989,1.337370989,2.455373186
16.86,9.297667483,8.533692021,8.610826766,1.33758399,1.33758399,2.455558634
16.87,9.296309861,8.532202816,8.609378429,1.337796596,1.337796596,2.45574337
16.88,9.294952266,8.530713889,8.607930417,1.33800881,1.33800881,2.455927394
16.89,9.2935947,8.529225241,8.606482728,1.33822063,1.33822063,2.456110707
16.9,9.292237163,8.527736871,8.605035364,1.338432058,1.338432058,2.456293311
16.91,9.290879655,8.526248781,8.603588325,1.338643093,1.338643093,2.456475205
